1000 2500
158 788 7
158 791 25
159 228 7
159 536 17
159 813 19
160 118 7
160 468 18
160 658 23
160 854 6
160 872 29
161 126 6
162 329 29
162 331 2
163 16 7
163 227 22
163 936 2
164 46 28
164 402 19
164 461 7
165 471 13
166 87 11
166 198 17
166 560 7
166 706 19
166 818 19
166 940 26
167 68 5
167 479 12
167 791 13
168 355 24
168 835 17
169 73 11
169 380 18
169 409 15
169 634 27
169 893 28
170 529 22
170 834 6
170 918 12
171 242 27
171 377 5
171 649 18
172 111 17
172 280 28
172 387 24
172 969 9
173 3 29
173 240 14
174 44 27
174 633 27
174 750 26
174 986 29
175 567 13
175 593 24
177 231 17
177 416 1
177 425 20
177 533 21
178 180 5
178 182 2
178 410 6
178 642 21
178 918 4
179 164 15
179 410 27
179 736 30
179 851 12
180 56 18
180 587 6
182 597 24
183 554 7
184 48 2
184 372 3
184 903 23
185 798 29
186 147 26
186 343 1
186 550 19
186 745 1
187 18 19
187 420 15
187 555 26
188 513 17
189 63 19
189 144 12
190 922 25
191 22 11
191 226 1
192 712 7
193 263 15
193 585 24
193 701 12
194 37 27
194 45 27
194 673 26
194 703 24
195 82 18
195 420 8
196 373 3
197 531 15
198 104 23
198 558 9
198 630 8
198 737 25
199 135 2
199 732 6
200 30 12
200 57 24
200 287 16
200 766 13
201 16 5
201 86 30
201 706 30
201 935 13
201 960 18
203 774 11
203 877 8
204 802 29
205 32 3
205 125 14
205 587 5
206 101 18
206 355 26
206 773 2
207 81 6
207 671 13
207 780 25
208 56 16
208 120 12
208 403 19
208 570 30
208 742 4
209 460 28
209 695 8
209 914 20
210 542 21
212 497 5
212 748 24
213 469 6
213 487 21
214 54 28
214 224 10
214 430 12
214 499 27
214 650 15
215 319 30
215 421 30
215 423 22
215 806 20
216 60 24
216 463 27
217 56 24
217 119 12
217 413 14
217 745 25
217 960 17
218 41 27
218 443 11
218 593 2
219 168 30
219 414 30
219 495 24
220 39 4
220 63 27
220 225 23
220 816 15
220 853 9
222 14 19
222 88 8
222 384 14
222 513 9
222 794 5
222 893 16
223 100 21
223 480 24
223 896 30
224 334 12
225 696 15
226 200 13
226 467 1
226 520 30
226 532 9
227 206 24
228 79 11
228 430 15
228 742 19
229 178 20
229 548 11
229 961 21
231 877 13
232 95 10
232 353 20
232 592 28
233 55 5
233 933 8
234 439 20
234 681 12
234 719 8
234 921 9
235 474 11
235 881 22
236 432 9
236 629 16
237 614 7
237 787 29
238 100 1
238 359 28
238 550 2
238 620 7
238 808 10
239 222 2
240 228 6
240 667 18
241 359 26
241 553 17
241 836 24
242 12 6
242 87 28
243 138 4
243 461 26
243 882 2
243 953 6
244 743 8
245 125 30
245 605 2
246 163 7
246 668 11
246 845 5
246 955 7
247 144 11
247 280 16
247 669 28
247 783 20
248 900 1
249 802 26
249 961 10
250 104 23
250 607 23
251 804 12
251 884 29
252 89 2
252 525 13
252 907 4
253 238 11
254 901 30
255 159 12
257 912 5
258 174 27
258 303 9
258 726 30
260 482 23
261 5 3
261 301 27
261 951 22
262 8 2
262 423 21
262 638 20
262 869 12
262 915 25
264 341 26
264 703 23
265 152 10
265 166 15
265 437 4
265 448 2
265 465 10
265 726 13
266 880 24
269 968 24
270 257 16
270 278 22
270 311 17
270 857 29
270 884 18
271 79 28
271 313 20
271 534 21
271 804 24
271 812 17
272 73 30
272 647 15
272 689 1
272 949 2
273 32 12
273 343 14
273 604 25
273 767 2
273 972 25
274 143 6
274 357 26
274 820 21
274 907 20
274 988 28
275 342 27
275 679 23
276 86 29
276 346 29
276 969 28
277 372 23
277 517 22
278 97 13
278 728 6
278 784 9
279 519 3
279 964 15
280 934 28
281 321 23
281 452 6
281 868 21
282 206 1
282 411 27
283 300 5
283 358 23
283 369 20
283 940 8
285 361 6
285 892 14
286 80 1
286 365 30
286 369 11
286 426 19
286 466 12
287 44 23
288 443 16
288 629 1
290 614 15
290 735 14
290 889 29
291 724 4
292 472 28
292 580 12
292 583 17
293 39 26
293 440 20
293 583 19
294 20 2
294 236 9
294 542 3
294 978 7
295 129 21
295 447 25
295 566 3
295 740 18
296 224 17
296 576 14
297 760 25
298 59 22
298 328 27
298 665 18
299 362 14
299 578 30
300 96 6
301 10 17
301 567 22
301 784 21
301 833 17
301 857 28
302 97 26
302 491 15
302 725 2
302 817 16
302 960 19
303 250 10
303 392 11
303 395 30
304 645 28
305 376 12
306 217 9
306 568 23
306 731 11
306 847 29
307 289 17
308 231 5
308 577 16
308 737 4
308 803 19
310 626 3
310 916 17
311 156 7
311 197 20
311 327 30
311 705 6
312 173 25
312 224 9
313 241 19
314 91 7
315 187 25
315 385 9
315 608 24
316 367 2
316 433 10
317 287 9
317 444 20
317 580 11
318 572 19
318 645 19
318 662 30
318 718 23
319 466 27
319 474 22
319 526 3
319 542 18
320 247 1
321 351 7
321 566 25
321 586 26
322 267 17
322 280 19
323 225 4
323 965 24
324 253 8
324 326 26
324 843 21
324 924 24
325 433 4
325 519 10
325 770 22
325 973 28
326 219 18
326 324 16
326 452 29
326 751 19
327 65 24
327 537 18
327 859 29
328 352 5
328 431 7
328 432 28
328 845 27
329 218 25
329 979 12
330 123 21
330 277 12
330 669 4
330 722 19
330 785 7
331 174 29
332 472 6
333 501 17
333 938 2
334 181 29
335 44 25
335 200 27
335 685 19
336 274 10
336 941 30
337 829 20
338 179 24
338 240 20
338 273 7
339 281 9
340 424 18
340 537 17
340 810 24
341 330 6
342 523 7
342 639 28
343 994 4
344 585 27
345 920 16
346 13 28
346 171 8
347 467 28
347 522 2
347 925 3
348 276 17
349 183 30
349 417 1
349 566 22
349 682 16
349 984 24
350 324 12
350 420 2
351 465 13
352 42 22
352 386 4
353 58 4
353 65 12
353 136 27
353 208 23
353 228 10
354 306 5
354 325 11
355 379 27
356 968 28
356 993 8
357 2 3
357 351 18
357 893 3
358 87 21
358 527 3
359 79 30
359 231 20
361 455 1
361 858 23
362 242 22
362 286 9
362 389 22
362 642 14
362 901 22
363 68 30
363 498 8
364 716 3
364 737 1
365 202 12
365 338 24
365 555 4
365 667 15
365 790 5
365 918 30
366 237 8
366 404 15
367 214 26
368 365 10
369 377 3
370 303 16
370 734 9
370 976 27
371 106 3
371 169 11
371 312 18
371 742 27
371 812 2
371 829 29
371 858 27
371 931 25
372 328 21
373 76 27
373 308 8
373 659 4
373 678 18
373 877 29
374 97 3
374 487 20
374 580 30
375 50 6
375 73 6
375 284 25
375 300 21
375 431 2
375 483 17
375 725 20
375 926 16
376 187 12
377 61 21
377 262 10
377 297 19
377 374 29
377 381 29
377 545 21
378 249 1
378 410 16
379 51 18
379 58 2
379 120 14
380 605 6
380 906 18
381 422 26
381 725 3
382 331 26
383 345 22
384 233 20
384 299 16
385 186 16
386 213 2
386 219 15
387 782 22
388 659 7
389 143 2
389 184 4
389 809 8
390 132 18
390 625 23
390 829 16
391 748 21
391 972 5
392 177 17
392 252 10
392 634 3
392 794 15
392 798 22
392 898 3
393 229 22
393 280 9
393 472 26
394 187 28
394 553 15
395 149 14
395 310 23
396 46 9
396 555 1
396 574 14
396 595 20
396 630 16
396 855 30
396 920 21
396 951 23
397 965 13
398 407 19
398 954 24
399 205 16
399 357 27
399 447 3
400 996 30
401 575 4
401 725 15
402 582 4
403 94 20
404 13 16
404 711 28
405 741 27
405 887 8
406 394 22
406 566 18
407 965 16
408 423 17
409 39 15
409 164 22
409 818 22
410 480 8
410 677 22
411 138 22
411 599 13
412 286 12
412 595 30
412 906 4
413 468 2
414 318 22
414 811 16
414 980 21
415 184 7
415 411 1
415 984 9
416 229 1
416 387 22
416 720 4
416 728 15
417 671 25
418 478 15
418 827 1
419 601 22
419 658 11
419 709 8
419 789 5
419 821 29
419 871 15
419 951 14
420 117 13
421 141 7
421 321 5
421 886 12
422 62 20
422 985 19
423 369 17
423 731 1
423 944 18
424 52 20
424 89 25
424 408 1
424 426 6
424 443 15
424 919 29
425 224 28
425 358 15
425 793 29
426 323 20
426 694 18
426 777 13
426 816 6
427 381 2
427 748 5
427 879 20
428 211 5
429 263 12
429 998 24
431 86 3
433 374 19
433 447 7
434 437 7
434 625 17
434 760 4
434 888 19
434 894 6
435 156 22
435 528 5
435 601 7
435 783 1
436 212 16
436 802 1
437 97 23
437 246 21
438 339 7
439 808 21
440 18 11
440 603 21
441 116 19
441 904 22
442 724 30
442 734 23
443 763 27
444 188 23
444 724 28
445 125 16
445 528 27
446 232 1
446 464 2
447 390 21
447 481 19
448 137 30
448 788 28
448 857 5
449 71 3
449 304 8
449 404 11
449 463 24
449 589 12
450 458 17
450 575 16
450 790 27
450 998 9
451 758 8
452 826 10
453 292 15
453 382 28
453 573 12
454 683 27
454 762 16
455 726 3
455 890 18
456 140 1
456 500 21
457 199 10
457 771 28
457 913 29
457 981 29
458 259 28
459 115 30
460 53 11
460 173 17
460 229 29
460 321 8
460 468 21
461 277 24
462 57 15
462 212 23
462 262 9
463 96 18
463 555 9
463 825 25
464 592 7
464 923 9
465 55 2
465 996 8
466 182 23
466 326 22
466 426 19
466 492 11
466 596 29
467 58 13
467 360 28
467 865 29
468 155 3
470 308 30
470 709 26
471 645 23
471 784 20
471 851 16
472 446 22
472 555 30
473 184 24
473 219 13
473 224 30
474 110 6
474 466 28
474 763 14
475 38 29
475 82 6
475 525 24
475 873 29
476 93 30
476 460 22
477 297 8
477 819 24
477 849 29
477 918 22
478 197 15
478 510 9
478 768 3
478 795 13
479 10 13
479 64 22
479 193 4
479 790 15
479 793 21
479 922 21
480 637 30
480 752 10
481 130 6
481 661 13
481 709 2
481 909 21
482 204 17
482 295 1
482 414 27
483 693 14
483 790 6
483 919 25
484 390 20
484 393 29
485 496 15
485 671 11
486 333 12
486 820 22
487 19 4
487 66 10
487 250 6
487 311 10
487 474 10
487 560 8
488 16 15
488 646 22
488 947 29
489 602 18
490 81 29
490 155 12
490 281 30
490 674 28
490 996 13
491 303 6
491 485 10
491 851 14
492 79 18
492 974 27
493 431 6
493 569 14
493 593 10
493 625 12
494 396 30
495 957 21
496 250 2
496 275 15
497 235 2
498 231 14
498 332 28
499 127 5
500 449 15
500 602 3
500 605 7
500 697 25
501 150 2
501 884 21
502 132 16
502 422 23
502 995 30
504 236 14
504 662 26
505 390 29
505 399 3
505 626 8
506 670 26
507 194 13
508 30 14
509 320 14
509 669 1
510 446 19
511 127 19
511 485 2
511 520 22
511 643 19
511 691 23
511 713 24
512 31 25
512 757 24
512 806 29
513 452 14
513 933 20
513 946 13
514 93 9
514 881 18
515 160 29
515 261 10
515 438 8
515 636 7
515 946 24
516 123 29
516 147 12
516 332 19
516 374 28
516 456 15
516 797 19
517 126 15
517 175 19
517 259 24
518 539 20
518 892 19
519 243 12
519 267 9
519 311 12
519 791 26
520 154 19
520 179 4
520 529 11
520 859 13
521 78 19
521 605 9
522 519 26
523 545 1
523 967 13
524 146 4
525 440 18
525 518 12
526 391 6
526 938 18
527 439 18
527 608 21
527 895 16
528 87 29
528 835 10
529 22 5
529 269 13
529 305 20
529 413 20
530 490 23
530 648 13
531 248 9
531 390 3
531 614 16
531 680 9
531 991 15
532 608 11
532 958 27
533 449 10
533 998 21
534 5 1
534 314 29
535 74 21
535 151 19
535 258 29
535 901 4
536 65 22
536 219 8
536 430 15
536 496 19
538 225 25
538 403 24
539 549 10
539 608 11
539 657 14
540 54 11
540 444 15
540 451 19
540 637 22
540 801 26
541 275 11
541 370 4
542 33 27
542 207 14
542 358 11
542 495 5
543 324 28
543 334 14
543 441 24
543 750 29
544 119 26
544 156 24
545 300 27
545 678 17
545 712 12
546 196 17
546 394 20
546 808 26
546 914 25
547 470 26
547 981 6
548 209 19
548 270 11
548 455 7
548 704 21
550 288 24
550 789 17
551 80 6
551 936 12
552 497 8
552 638 23
552 691 23
553 21 3
553 141 11
553 434 28
553 845 14
553 933 16
554 335 17
554 365 19
554 561 1
555 680 15
556 654 14
556 801 16
557 316 4
557 766 30
558 708 28
558 712 20
559 502 11
561 168 15
561 174 6
561 460 28
561 730 12
561 768 17
562 233 8
563 408 19
563 424 7
564 113 24
564 699 27
564 799 4
564 806 5
565 76 5
565 97 27
565 345 19
565 456 29
565 823 7
566 124 8
566 318 4
566 340 14
566 801 24
567 35 22
567 529 6
567 962 1
568 89 6
568 622 22
568 704 4
568 814 27
569 239 11
569 480 15
571 313 8
571 383 25
571 687 21
571 959 27
572 410 28
572 446 7
573 233 5
573 234 16
573 248 5
573 303 20
573 918 13
574 372 9
574 539 16
575 196 9
575 761 27
575 821 5
576 105 29
576 214 25
576 470 4
578 216 3
578 537 1
578 745 28
579 387 16
579 625 6
579 772 28
579 998 21
581 156 27
581 504 23
582 385 10
582 869 7
583 106 7
583 438 17
583 524 23
583 571 19
584 123 5
584 190 21
584 293 17
585 209 1
586 293 28
587 171 22
587 343 20
587 413 10
587 658 22
588 889 6
588 897 10
589 439 10
590 691 2
592 345 9
592 618 4
593 258 5
593 423 3
593 660 4
594 234 24
594 306 18
595 156 2
595 556 13
596 777 9
596 813 28
597 269 5
597 796 10
599 781 27
600 776 4
600 830 26
600 872 11
600 944 22
601 98 22
603 955 23
605 532 1
605 730 23
606 223 21
607 313 22
607 431 12
607 769 22
608 375 5
608 737 17
608 772 2
609 949 14
610 192 10
610 417 2
610 513 9
610 833 15
612 33 4
612 684 5
613 35 8
614 62 21
614 847 6
614 937 21
614 995 21
615 96 25
615 724 17
616 435 30
616 582 21
617 207 20
617 340 17
617 599 24
617 649 4
617 734 9
618 186 16
619 601 4
619 891 1
619 959 6
620 371 17
621 938 12
622 138 20
622 337 13
622 358 21
622 369 21
622 704 26
622 720 30
623 62 14
623 721 26
624 689 6
624 710 17
624 921 30
625 429 14
625 847 7
626 898 5
627 75 26
627 528 28
628 197 22
628 476 4
629 11 19
629 25 12
629 277 24
629 452 6
629 553 27
629 786 19
629 791 14
631 254 13
631 812 22
631 991 14
632 877 10
633 543 30
633 743 17
633 775 29
634 813 12
635 623 29
636 215 11
636 396 7
636 527 29
638 26 24
638 342 2
638 737 4
638 765 2
638 889 24
639 352 9
639 354 9
640 19 20
640 530 26
640 808 28
641 168 11
641 275 30
641 397 16
642 197 15
642 578 15
642 663 21
642 737 11
643 34 3
644 434 26
644 656 15
645 147 24
645 200 1
645 264 25
645 288 23
645 534 18
645 653 15
645 741 4
645 910 8
646 742 18
647 42 2
647 115 28
647 367 3
647 587 25
647 646 24
648 230 5
649 495 10
649 951 2
650 178 5
650 376 30
650 752 20
651 128 2
651 317 10
651 372 19
651 496 9
651 902 24
655 192 3
657 37 30
657 491 5
659 767 5
660 225 17
660 385 19
660 617 20
662 829 18
662 869 5
663 67 12
663 438 27
663 621 20
663 902 7
664 599 4
664 682 29
664 825 30
664 983 2
665 33 1
666 239 16
667 413 25
667 485 27
667 725 26
667 857 18
667 907 1
668 385 25
668 666 7
668 843 24
668 957 4
669 423 17
670 338 3
670 583 28
671 619 19
672 19 24
672 554 24
672 847 15
674 122 10
674 542 12
675 7 4
675 169 27
675 821 17
676 47 7
676 732 23
677 417 28
677 850 5
678 329 19
679 1 18
679 549 4
679 631 20
679 888 10
680 115 12
680 714 6
681 393 7
681 843 7
681 917 15
681 952 29
682 141 1
682 221 14
682 521 23
682 714 26
682 899 30
683 297 17
683 376 23
683 961 11
683 969 10
684 343 8
684 718 25
684 791 11
684 821 20
685 149 21
685 322 8
685 541 28
686 62 27
686 219 22
686 608 17
686 825 24
687 968 10
688 637 26
688 789 19
688 914 21
689 141 5
689 170 30
689 185 18
689 381 3
689 474 6
689 1000 25
690 183 2
691 9 28
691 647 8
691 937 16
692 43 16
692 451 7
692 946 2
692 951 8
693 239 17
694 747 3
695 667 8
696 149 4
696 265 13
696 884 27
697 238 24
699 47 12
699 441 16
699 636 12
700 183 26
701 318 24
701 602 5
702 428 5
703 424 19
703 781 24
704 157 18
704 159 23
704 285 23
704 458 27
705 414 26
705 471 21
705 523 21
705 588 19
705 615 10
705 660 28
706 171 4
706 583 25
706 731 27
707 23 27
707 362 25
707 678 13
707 791 21
708 683 2
708 812 8
708 853 3
709 158 20
709 244 1
709 319 7
709 858 5
709 937 13
711 157 2
712 365 20
712 492 17
712 575 28
712 907 8
713 310 2
713 474 7
714 124 22
714 222 17
714 406 4
714 628 17
715 300 29
715 481 16
715 736 27
715 845 8
715 925 6
715 978 22
716 768 25
717 377 2
717 530 18
718 81 19
718 619 6
718 864 30
719 805 12
719 944 14
719 991 3
720 148 1
721 595 14
722 84 1
722 431 27
722 646 18
722 710 2
722 829 16
723 31 27
723 36 21
723 69 15
723 235 28
724 285 28
724 752 6
724 798 6
725 289 23
725 495 15
726 281 4
726 590 30
726 646 11
726 879 12
727 833 5
728 648 3
728 814 6
729 106 6
729 719 12
730 150 16
730 532 4
730 582 12
730 878 27
731 815 17
732 159 6
732 405 19
732 876 22
733 990 6
734 332 15
734 619 10
734 665 29
735 235 22
735 497 28
736 231 19
736 232 6
736 792 17
737 407 8
737 559 3
737 805 23
738 452 30
738 754 17
739 221 26
739 375 30
739 386 20
739 888 29
739 980 26
740 78 22
740 160 4
740 563 24
741 154 25
741 194 11
741 476 27
741 537 6
741 702 7
741 773 13
742 509 3
742 985 25
743 169 26
743 227 30
743 437 1
743 694 27
743 814 28
743 888 22
744 577 24
744 882 9
745 335 19
745 769 11
746 464 8
746 912 22
747 145 3
747 212 8
747 719 30
748 84 20
749 132 29
749 211 19
750 2 19
751 150 16
751 336 10
751 343 14
751 432 9
751 709 27
752 184 25
752 372 5
752 383 24
753 545 23
754 458 9
755 440 27
755 698 10
756 130 5
756 448 26
757 116 10
757 394 23
758 588 16
759 39 24
759 64 17
759 494 16
759 581 4
759 583 19
759 839 23
760 98 25
760 506 13
761 224 22
763 74 25
763 473 2
764 18 12
764 229 13
764 296 12
764 679 28
764 808 15
765 224 26
765 483 6
765 614 3
766 853 20
767 80 11
767 181 26
767 778 4
768 298 11
768 634 22
769 388 13
769 540 7
770 155 10
770 788 23
771 792 30
771 932 17
772 64 8
772 216 8
772 233 2
772 247 11
772 549 26
773 388 16
774 602 6
774 917 30
775 363 8
775 614 22
776 534 1
778 406 19
778 598 26
779 588 13
779 633 8
779 648 2
779 970 8
780 667 14
781 46 4
781 667 19
781 766 16
781 803 30
782 18 22
782 106 26
782 221 13
782 264 5
782 668 25
782 949 22
783 101 19
783 158 24
783 343 30
783 778 26
784 27 1
784 549 1
784 603 28
784 981 18
784 989 17
785 355 25
785 373 17
785 856 16
786 188 16
786 189 9
786 234 26
786 235 4
786 585 21
787 276 4
787 453 5
787 524 20
787 733 9
787 999 9
788 521 30
788 994 24
789 373 8
789 908 14
790 190 11
790 368 20
790 562 10
790 593 5
790 970 4
791 469 28
791 563 28
792 28 3
792 403 15
792 679 20
792 941 26
793 81 12
794 216 29
794 316 4
794 371 29
796 274 15
796 352 19
797 132 14
797 233 16
798 30 6
798 251 9
798 655 6
800 67 9
801 893 14
802 320 18
803 336 17
803 455 22
804 583 9
804 841 2
804 991 21
805 133 22
805 507 13
805 648 2
806 279 1
806 366 17
806 605 5
806 726 20
806 898 7
806 994 30
807 446 26
808 265 18
809 577 25
809 670 30
809 986 17
810 84 28
810 232 28
811 94 23
811 388 8
811 489 3
811 658 8
811 903 13
812 92 12
812 100 6
812 147 22
812 191 25
812 443 15
812 721 30
813 30 8
813 844 23
814 54 2
814 288 28
814 308 7
814 599 6
814 630 29
815 72 7
815 139 22
815 725 4
816 55 19
816 366 20
817 252 3
817 925 14
818 52 8
818 384 19
818 396 13
818 955 16
819 931 16
820 59 10
820 820 8
820 915 23
821 635 13
821 729 8
823 7 27
823 63 16
823 114 13
823 476 18
823 816 10
824 414 27
824 590 10
824 991 17
824 992 11
825 93 3
825 456 14
825 797 17
825 818 8
826 227 4
827 699 16
828 874 29
829 346 7
829 555 4
829 696 11
829 724 1
830 16 17
830 899 18
831 291 11
832 324 22
832 370 3
833 4 18
833 116 23
833 644 2
834 620 10
834 722 27
835 121 9
835 126 29
835 356 12
836 769 13
836 832 8
837 11 21
837 491 1
838 45 17
838 193 29
838 408 12
838 735 19
839 342 4
839 621 20
839 637 26
840 272 8
840 733 5
840 749 17
840 750 6
840 793 30
841 501 27
841 513 29
841 543 17
841 911 6
841 925 9
841 959 30
842 441 8
842 942 27
843 95 22
843 358 1
843 437 28
844 202 19
844 465 10
845 387 26
845 460 22
845 476 22
845 493 4
845 781 5
845 878 23
846 559 12
847 278 3
849 491 26
849 810 1
850 191 29
851 462 15
851 933 18
853 998 6
854 138 20
854 348 4
854 537 3
854 728 19
854 864 22
854 919 1
855 11 27
855 57 27
855 175 2
855 251 18
855 584 4
856 734 20
856 800 10
856 946 5
857 212 17
858 990 20
859 20 6
859 388 5
859 747 11
859 821 27
860 15 30
860 158 15
861 68 11
861 210 11
861 749 10
862 812 6
863 108 3
864 114 8
864 286 21
864 414 13
864 435 5
864 677 2
866 42 16
867 38 7
868 5 20
868 474 30
868 575 30
868 965 9
870 514 26
870 909 23
872 473 26
872 497 22
872 739 12
873 61 27
873 187 18
873 373 28
873 679 16
873 752 23
873 816 24
874 42 19
874 133 11
874 677 23
874 834 25
874 895 14
876 197 26
878 604 26
879 400 19
879 403 20
880 766 25
881 185 1
881 665 2
881 828 29
882 106 2
882 517 10
882 631 28
882 998 14
883 64 9
883 122 19
883 234 22
884 945 4
885 404 11
886 9 9
886 712 17
887 203 22
888 633 6
888 848 4
888 914 11
889 64 13
889 358 18
889 676 27
890 545 23
891 182 29
892 10 19
892 32 10
892 146 4
892 212 6
892 356 5
893 227 22
893 904 26
893 999 30
894 537 23
895 260 27
895 480 20
896 503 16
896 619 6
896 661 9
897 165 29
897 979 14
898 658 19
898 690 12
898 747 10
898 944 29
899 401 13
899 684 26
899 892 12
900 250 10
900 288 22
900 305 15
900 587 14
900 614 9
901 111 11
901 404 7
901 809 29
902 456 21
902 617 16
902 710 2
903 21 27
903 158 12
903 352 16
904 256 22
904 265 3
905 565 30
905 885 18
906 377 15
906 742 15
906 913 16
907 313 23
907 921 6
907 970 21
908 946 12
909 165 9
909 329 30
909 504 2
909 540 13
910 593 18
910 660 6
911 809 22
912 14 9
912 86 20
912 273 6
912 868 9
912 889 22
913 47 4
913 216 8
913 225 12
913 497 11
914 187 1
914 220 8
914 379 14
914 710 16
915 104 21
915 300 17
915 513 7
916 581 9
916 748 1
917 111 14
917 246 16
917 248 15
917 369 11
918 120 6
918 753 18
918 758 11
918 889 28
919 228 20
919 409 24
919 413 15
919 589 17
919 737 7
920 69 15
920 246 6
920 277 4
920 907 23
921 387 19
921 880 7
922 459 22
923 109 30
923 198 9
923 486 15
923 865 30
924 833 23
926 497 22
926 655 20
927 15 9
927 460 29
927 648 20
927 929 1
928 846 12
929 544 5
930 572 15
930 829 22
931 176 3
931 398 3
931 815 2
932 452 30
932 512 14
934 100 17
934 360 14
935 219 30
936 154 24
936 225 20
936 916 27
937 631 27
937 662 12
938 674 15
939 54 4
939 375 26
939 583 6
