500 1500
302 48 2
302 63 30
302 137 24
302 212 22
302 390 10
303 219 1
303 245 7
303 451 28
303 494 17
305 144 24
305 171 14
305 301 16
305 339 19
305 379 13
305 422 26
306 127 26
306 152 5
306 161 18
307 55 2
307 297 30
309 230 12
311 320 16
311 346 16
312 39 2
312 97 30
312 150 18
312 254 4
312 299 3
313 76 23
313 168 20
313 250 24
313 420 16
313 440 19
313 446 10
314 98 7
314 178 28
316 479 10
317 181 13
317 194 18
317 237 18
317 409 28
318 55 1
318 66 3
318 115 16
318 203 13
319 176 21
319 406 11
319 495 17
320 416 30
320 429 4
322 131 9
322 241 11
322 339 20
322 353 16
322 354 12
323 226 11
324 231 3
324 331 16
325 66 13
325 168 26
326 79 27
326 101 29
326 107 11
326 350 15
326 364 8
326 397 10
328 29 5
328 114 9
328 281 14
328 446 22
329 17 26
329 60 12
329 148 22
329 185 20
329 248 19
329 278 26
329 430 2
329 467 22
330 148 13
330 165 2
330 197 17
331 282 13
331 321 12
331 388 6
331 449 28
332 420 16
333 19 9
333 122 22
334 132 23
334 284 21
335 49 17
335 75 19
335 153 11
335 285 20
335 323 25
335 357 18
335 450 21
335 452 29
336 58 26
336 271 4
337 58 12
337 91 13
337 447 7
337 471 25
338 455 3
339 92 18
340 95 21
340 175 4
340 194 1
341 88 25
341 168 27
341 220 17
342 39 29
342 174 9
342 364 23
343 126 26
343 292 16
343 362 23
344 6 17
344 214 8
344 486 13
345 369 26
346 47 18
346 149 24
346 175 7
346 427 12
347 498 3
348 131 27
348 284 3
348 336 21
348 445 22
349 73 6
350 344 3
350 369 21
351 126 1
352 15 27
352 107 8
352 182 13
352 186 23
352 468 8
352 470 29
353 56 19
353 166 24
353 424 27
353 443 19
354 102 8
354 418 22
355 462 4
356 61 22
356 214 30
356 264 3
356 396 5
357 19 25
357 37 20
357 231 20
357 415 1
358 46 24
358 122 14
358 184 19
358 252 26
359 64 26
359 81 11
359 185 23
360 175 21
360 232 1
360 418 23
361 219 17
361 375 30
361 389 27
361 423 1
362 393 7
363 139 17
363 270 20
363 286 22
363 469 13
363 482 30
364 128 22
364 171 26
364 301 4
364 322 13
364 446 26
365 151 28
365 250 9
365 382 12
365 449 18
365 451 20
367 219 5
367 263 11
367 467 26
368 5 23
368 317 28
368 409 21
369 85 25
369 317 20
369 441 3
370 58 25
370 183 5
370 344 20
370 383 16
371 35 1
371 88 12
371 295 14
371 413 18
372 466 1
373 8 28
373 47 22
373 99 23
373 140 19
373 279 18
373 385 26
373 429 23
374 140 5
375 212 23
375 303 24
376 149 16
376 173 2
376 381 5
377 57 20
377 75 4
377 176 22
378 193 5
378 426 1
379 28 5
379 90 29
379 193 13
379 206 7
379 281 16
379 341 17
379 439 18
379 493 1
380 87 9
380 131 30
380 296 15
380 340 18
380 420 22
381 14 12
381 271 10
381 339 14
381 356 22
381 413 19
382 46 1
382 84 6
382 121 15
382 412 16
383 12 21
383 43 30
383 298 17
383 429 18
384 125 12
384 194 21
385 3 9
385 71 16
385 355 13
386 322 13
387 141 14
387 197 25
387 204 20
387 421 29
387 489 3
388 6 7
389 146 22
389 387 4
389 479 28
390 79 6
390 101 21
390 233 20
391 397 9
392 57 22
392 76 3
392 251 22
392 354 2
393 156 4
393 493 19
394 165 16
394 190 11
394 395 10
394 410 8
394 430 27
394 448 27
395 46 19
395 92 9
395 218 27
396 104 26
396 164 14
396 392 10
397 95 1
397 117 8
397 168 21
397 220 22
397 221 3
397 333 19
398 54 13
398 349 6
399 60 17
399 105 10
399 130 18
399 283 6
399 376 10
399 443 10
400 202 30
401 431 1
402 24 3
402 154 25
403 237 19
405 29 19
406 12 5
406 248 20
406 276 26
406 351 2
406 464 8
407 79 6
407 333 2
407 447 5
407 455 1
408 71 15
408 305 6
408 339 1
409 158 15
409 178 26
409 200 22
409 220 17
409 352 14
409 420 4
409 484 14
410 100 30
410 135 5
410 315 1
410 350 27
411 254 14
411 298 2
411 454 27
411 496 14
412 55 5
412 65 21
412 481 25
413 184 15
413 431 26
414 178 6
414 248 10
414 454 19
415 51 14
415 331 7
415 339 12
415 357 18
415 498 7
416 75 27
416 114 23
416 181 7
416 214 11
416 263 10
416 276 21
416 379 19
417 25 15
417 365 24
418 17 24
418 54 15
418 138 21
418 218 16
418 252 11
418 267 4
418 315 10
418 445 29
419 58 10
419 91 6
419 185 20
419 364 26
419 435 20
420 215 7
420 354 1
420 424 21
421 142 17
421 297 14
421 470 27
422 50 28
422 79 23
422 142 3
422 238 24
422 402 7
422 458 1
423 89 26
423 122 16
423 175 21
423 240 6
423 308 1
423 324 7
423 403 29
425 357 7
425 369 27
426 225 15
426 429 9
426 457 22
427 100 24
427 111 8
427 113 1
427 156 21
427 307 19
427 331 26
427 354 10
427 419 25
428 483 27
429 14 30
429 254 11
429 411 2
430 228 18
430 322 8
430 353 25
430 400 20
431 83 24
431 250 1
431 448 12
432 165 19
432 306 17
432 372 3
432 497 17
433 346 9
433 462 9
433 481 15
434 118 15
434 200 27
434 250 21
435 36 23
435 348 18
435 388 6
436 252 22
436 484 11
437 266 26
437 279 10
437 293 6
437 423 5
438 90 4
438 148 24
438 322 26
438 458 6
439 206 26
439 436 13
441 81 6
441 113 12
441 182 24
441 194 29
442 266 12
443 25 6
443 206 9
444 56 20
444 299 30
445 109 25
445 231 28
446 45 8
446 113 10
446 330 4
446 437 26
447 147 22
447 283 19
447 312 5
448 125 28
448 143 10
448 249 15
448 394 15
449 189 20
449 258 13
449 374 20
449 409 15
450 157 28
450 309 7
450 349 21
450 409 15
451 84 12
452 98 26
452 101 26
453 27 5
453 207 16
453 260 8
453 354 2
454 161 24
454 241 19
455 128 1
455 257 19
455 364 9
455 495 30
456 55 20
456 207 12
456 232 25
456 358 11
456 387 30
456 460 30
457 3 30
457 113 2
457 467 6
458 246 15
458 428 13
459 181 18
459 262 26
459 310 27
459 497 16
460 161 24
460 377 9
461 69 22
461 73 5
461 170 4
461 220 18
461 367 2
462 3 11
462 258 17
462 277 3
462 320 5
463 269 5
463 485 4
464 74 15
464 107 13
464 130 3
464 378 4
464 379 17
465 272 20
465 279 6
465 446 8
466 308 11
467 99 28
467 365 1
469 222 16
469 283 4
469 368 13
469 460 26
470 52 29
470 442 10
471 66 3
471 234 22
471 365 10
473 251 24
473 428 19
474 143 14
474 219 3
475 185 20
475 292 16
476 239 19
476 437 22
477 320 20
478 57 16
478 61 17
478 148 4
478 359 20
478 389 12
479 115 29
479 238 6
480 186 1
480 252 27
480 296 6
480 304 3
480 415 16
480 462 6
481 488 10
482 97 19
483 199 19
483 305 27
483 340 9
485 240 20
486 130 29
487 355 30
488 307 29
488 343 15
488 407 18
489 120 4
489 185 17
489 363 29
489 467 20
490 73 28
490 330 21
491 158 9
491 212 13
492 26 7
492 173 5
492 189 2
493 109 18
494 171 25
494 271 8
494 322 10
495 22 13
495 61 5
495 112 4
495 378 28
497 102 10
497 254 14
497 313 8
497 325 28
497 340 2
497 404 16
497 464 17
498 143 1
498 176 8
498 286 16
499 10 7
499 129 25
499 213 11
499 309 23
499 405 24
500 104 30
500 106 20
