10000 23000
69 6427 28
69 6807 27
70 542 16
70 3484 23
70 3649 3
71 1663 28
71 6998 20
71 9643 25
72 4418 25
72 9095 13
73 49 26
73 3979 9
73 8636 4
74 2400 7
74 9331 17
75 158 7
75 3373 5
75 3506 21
75 3522 27
75 4885 10
75 6548 7
76 1332 18
76 2451 9
76 3603 27
76 5292 20
76 9310 6
78 1411 23
78 1785 6
78 5719 19
78 7261 30
79 174 17
80 4131 17
81 5134 19
81 8892 2
82 8867 9
83 650 21
83 7792 22
84 7259 20
84 8103 15
84 8229 8
84 8889 25
85 5960 2
85 9624 9
86 4230 28
87 311 9
87 810 25
87 1202 27
88 9233 5
89 2206 8
89 3287 23
89 3353 14
89 6157 14
89 7715 11
90 685 14
90 1861 2
90 6721 22
90 7580 11
91 103 24
91 151 28
92 4974 30
93 4392 16
93 9973 14
94 1516 16
95 1878 4
96 3568 7
97 4673 16
97 8722 24
97 9399 20
98 5223 28
98 8595 30
98 9948 20
99 3145 22
99 6243 2
99 6928 28
100 963 11
100 7030 10
100 8101 22
101 3591 7
101 5443 6
102 4272 21
102 5851 30
102 8940 11
103 135 4
103 8493 2
104 1 24
104 8216 27
105 4712 23
105 7696 5
105 8656 13
105 8662 12
106 1409 4
106 5784 28
107 64 17
107 5351 11
107 8359 23
108 770 16
108 2232 18
108 6985 8
109 7115 5
109 8338 7
109 8801 7
110 190 24
110 8291 20
111 5166 30
111 8861 21
112 3164 1
113 330 1
113 9448 5
114 3381 7
114 6585 6
114 7318 17
114 9043 28
115 5818 16
116 665 21
116 6821 29
117 9505 2
118 1044 9
118 1866 14
118 2073 28
118 4380 21
119 3699 25
119 9859 1
120 1155 18
120 5083 4
122 3521 3
122 4716 10
124 1507 19
124 3296 12
124 8191 17
124 8964 15
125 3571 19
125 8821 16
126 808 1
126 1970 30
126 2963 15
127 3950 13
127 6040 30
128 2819 16
128 3029 9
129 6510 7
129 6579 21
131 585 26
132 7818 4
132 8727 29
133 1753 8
133 5634 25
133 5868 30
133 6068 16
133 6465 8
133 7906 19
134 1160 7
134 1916 24
134 4364 11
134 6012 16
134 8310 19
135 52 13
135 8363 18
136 821 29
136 1264 16
137 1620 26
137 3424 14
137 6344 26
137 9115 3
138 2384 6
138 4875 26
138 8491 18
139 5376 10
139 7870 25
139 9888 25
141 2441 19
141 2585 23
141 9934 7
142 12 14
142 823 19
142 4939 5
142 5072 13
143 1298 13
143 5038 26
144 850 28
144 8932 12
144 9414 14
145 70 26
145 3522 27
145 6850 24
146 4710 4
147 5370 16
147 5652 28
147 8120 13
147 9477 14
148 7717 14
148 9571 8
149 4258 19
149 4689 1
149 7308 11
151 3332 24
151 6621 26
151 9410 20
152 2806 4
153 8237 13
154 1053 14
154 4255 14
154 4726 5
155 1 20
155 8947 27
156 1012 23
156 8152 17
158 2277 1
158 7590 27
158 7840 4
158 7860 28
159 427 30
159 1941 10
159 7757 16
159 8636 27
160 9342 25
161 5673 19
163 2973 12
163 9782 23
165 3417 23
165 9700 25
166 1439 28
166 4808 30
166 5362 14
166 5631 28
166 8744 2
167 1000 29
167 5910 16
167 6423 21
168 4420 24
168 5599 28
168 7863 26
169 6210 7
169 9549 24
170 9794 8
171 2350 25
171 2550 17
171 5748 24
172 3796 25
172 9140 5
173 6768 19
175 5931 15
176 101 5
176 9085 28
176 9447 30
177 1943 1
178 3737 23
178 6684 10
178 7982 4
179 436 7
179 8916 2
180 5034 20
180 6305 4
180 6536 23
180 7410 3
182 7790 23
183 4423 25
183 5241 24
184 3687 8
184 5393 7
184 7231 17
185 4475 27
185 5743 3
185 9516 24
186 7550 21
187 1916 10
187 5495 10
187 8991 29
187 9674 25
188 2556 5
188 6143 3
188 6985 13
189 4981 19
189 9737 29
190 1392 3
190 3552 10
190 4441 21
190 4835 25
190 4923 19
190 5284 24
190 7165 1
190 7285 12
191 2687 14
191 8947 26
191 9673 4
193 375 8
193 4536 18
193 6765 20
193 7028 23
195 2652 18
195 2891 27
195 3189 10
195 3777 6
195 9819 21
196 9841 25
197 382 26
197 2543 22
197 9649 4
198 305 24
198 4661 8
199 1633 30
199 8209 19
199 8530 20
200 6044 18
201 2732 9
202 4266 22
202 9838 19
203 1382 30
203 8257 8
204 2773 7
204 3616 15
204 4313 8
204 4642 10
204 6650 28
205 9429 25
206 2637 6
206 5695 28
206 6537 13
206 9430 25
207 2747 20
207 4929 22
207 9198 13
208 2088 21
208 2858 27
208 4909 25
208 6173 7
208 6571 15
209 1712 16
209 3085 11
210 707 8
212 3323 23
212 5763 2
212 9389 18
213 632 5
213 3858 12
213 7615 27
213 9311 18
214 1519 30
214 2038 18
214 3313 18
215 2883 7
216 5737 2
217 3464 25
218 9812 8
219 2146 22
219 2687 12
219 3396 13
220 7624 19
220 7830 24
221 951 30
221 4770 30
222 3401 7
223 829 12
223 8497 13
223 9912 3
224 106 29
224 3320 19
224 3829 17
225 4432 14
225 7677 21
225 7702 17
225 9370 29
226 737 23
226 2237 26
226 5442 25
227 2566 4
227 9763 14
228 5070 4
228 5522 3
229 2054 1
229 3474 21
230 657 1
230 2202 25
230 2715 8
230 2819 9
231 8123 16
232 4898 19
232 6984 13
232 7907 26
232 8332 4
232 8651 12
233 5772 17
235 4145 10
235 4253 16
237 130 29
237 1306 4
237 5786 14
237 8980 18
237 9440 13
239 6168 19
239 9687 30
240 4742 21
240 4874 17
240 6179 14
242 4680 16
242 7170 3
242 9794 17
243 5361 22
243 9315 7
244 1731 12
244 7740 22
245 307 19
245 1467 4
245 3055 16
245 3290 26
245 7858 4
245 9368 23
246 1380 14
247 333 17
247 4623 18
247 8623 9
248 3040 20
248 3194 27
248 6009 18
248 8173 5
249 6736 25
250 2142 14
250 3988 18
250 7483 4
251 3619 26
251 4118 7
251 4567 4
251 4886 8
251 6564 15
251 8126 17
253 310 23
253 7448 18
254 341 26
254 2173 6
254 8226 16
254 9638 29
255 1903 28
255 6062 4
255 8385 2
256 2942 5
257 2407 22
257 6213 6
257 6931 28
257 9740 5
258 1113 14
258 3888 7
258 4226 6
258 5198 3
258 7839 3
258 8163 23
259 1414 30
259 5106 20
259 5538 6
259 7132 17
259 8611 23
260 2112 23
260 3903 15
260 5868 18
261 3535 30
261 6464 30
261 7576 27
261 8292 15
262 2389 9
262 8291 14
263 1268 20
263 5093 16
263 9171 12
265 8834 9
265 9430 11
267 1925 5
267 3478 14
267 6766 2
267 6795 2
267 7547 3
268 5917 29
269 540 15
269 8385 1
269 9306 4
271 5883 10
271 7240 26
272 4203 26
272 6103 9
272 9503 15
273 8168 24
273 8575 25
274 1688 29
274 6411 8
274 7079 2
274 7519 17
275 6994 30
276 6013 1
277 1037 5
277 7948 14
277 8051 1
278 3819 18
278 7938 25
279 102 16
279 8744 29
281 4446 4
281 5220 26
281 8583 3
282 851 9
282 5431 28
283 1387 27
284 1234 3
284 3244 26
284 3649 11
284 5225 3
284 7029 21
284 9704 12
285 631 28
286 3481 8
286 6768 20
286 9688 4
286 9928 1
288 31 7
288 1936 3
288 3567 1
289 6714 8
290 9808 11
291 1300 30
292 7486 30
293 4620 15
294 1236 13
294 4245 30
294 4492 2
295 1684 7
296 828 15
296 4262 22
296 4965 2
296 6186 2
296 7246 24
299 2952 10
299 8107 29
300 4134 20
300 6783 12
302 943 16
302 6088 23
303 5768 7
303 7327 6
303 9319 4
304 8247 4
305 1383 6
306 7947 16
307 1875 30
307 4425 6
308 486 22
309 3107 2
309 4051 28
310 4649 21
311 505 12
311 3295 27
312 1905 20
312 3009 18
312 4204 1
312 9425 19
313 1049 19
313 6379 30
314 5647 25
314 6258 10
314 7014 1
315 323 26
315 2567 25
316 2018 3
316 2503 17
316 5194 7
316 5972 14
316 8709 24
317 319 29
317 2667 20
317 4290 30
317 5639 24
317 6967 16
317 9742 5
318 5628 1
318 6285 7
318 7077 2
318 7537 22
318 9378 8
319 3091 22
319 6949 4
319 7394 11
320 2378 18
320 4563 23
321 1222 28
321 3298 11
321 8226 3
321 8451 8
321 9551 10
322 2636 19
322 2753 17
323 3414 2
324 302 15
324 8703 11
325 1398 4
325 4202 1
325 9848 9
326 5614 10
326 8854 24
327 2573 29
328 3842 21
329 430 15
329 6319 23
331 845 6
331 5970 11
331 8418 23
331 9741 4
332 237 5
332 5144 7
332 5643 3
332 8333 18
332 8487 2
333 548 13
333 663 5
334 2871 25
334 5812 2
334 7855 7
336 2232 19
337 908 1
337 2211 16
337 3748 8
337 4877 17
338 5347 18
340 1186 14
340 2902 20
341 1283 13
342 6405 6
342 9803 28
343 933 22
343 2495 21
343 3279 27
343 5163 13
343 6464 6
344 7316 11
345 2534 10
345 5936 8
345 5943 25
346 9064 14
347 1341 4
347 8057 23
348 3188 16
348 5508 21
349 174 25
349 997 21
350 6414 18
351 5694 11
351 6130 14
352 2848 24
353 3269 21
353 4082 15
353 5253 10
353 6603 28
355 4037 23
356 5778 19
357 4839 3
357 4871 4
358 2364 23
359 777 8
359 1368 24
359 2328 15
359 4481 29
359 5371 20
359 8077 19
360 4443 26
360 6168 22
360 6681 28
360 8361 3
361 436 8
361 3206 3
361 5328 29
361 6630 23
361 6896 11
362 6444 19
362 8400 17
363 4280 1
363 6722 6
363 7052 19
365 4340 6
365 4477 22
365 6294 9
365 6902 12
366 4628 23
366 4833 29
367 74 5
367 3178 11
367 3712 23
367 9001 30
368 1910 25
368 5564 1
368 6472 23
368 9832 9
369 4151 29
369 8915 4
370 2188 27
370 6021 16
370 7675 25
371 6113 17
372 3211 18
372 6410 25
373 6664 19
373 7954 8
374 173 17
374 1478 29
375 9812 27
376 2941 25
376 3127 21
377 1070 24
377 1238 5
377 3109 19
377 4621 7
377 8348 5
378 6650 30
378 9796 29
379 7090 25
380 5646 26
380 9162 1
381 4229 18
381 7270 26
382 5010 26
382 7282 18
384 9388 18
385 840 4
385 1308 8
386 4402 22
386 5426 23
387 3911 23
387 4950 8
388 4300 9
388 6970 2
389 1578 2
390 596 19
390 7861 10
391 5963 10
391 6990 18
392 916 28
392 9230 4
393 759 30
393 3068 13
394 6469 8
394 7194 18
395 881 20
395 1885 13
396 1433 18
396 2161 18
397 886 29
397 6991 5
398 7381 19
399 1216 16
399 2844 30
399 3029 14
399 5334 25
399 9320 10
400 2031 9
400 6053 2
401 1308 1
402 4005 1
402 9380 16
403 439 30
403 1934 1
404 2038 18
404 7347 2
406 6901 20
406 9504 19
407 3587 3
407 9238 29
408 2326 16
408 3121 7
409 2466 20
409 2686 28
410 1453 6
410 1995 8
410 7400 17
411 2896 10
411 5406 17
411 7034 5
411 8370 9
411 9321 21
411 9862 15
412 2077 16
412 3405 21
412 4085 20
412 6650 11
413 2012 30
413 9291 28
415 9416 12
415 9596 22
416 4846 21
416 7000 20
416 8235 21
417 3196 13
418 572 7
418 6461 14
418 8293 2
420 1165 17
420 8897 17
422 3620 22
422 3784 2
422 6428 15
423 2276 12
423 3024 21
423 9911 12
425 4859 11
426 7871 30
426 8807 14
427 2727 27
427 3511 26
427 9809 14
428 822 17
428 1337 10
428 1484 29
429 904 29
429 4748 29
429 6829 9
430 2695 20
430 8685 18
431 5006 13
431 6995 3
432 588 30
432 1352 2
433 1583 16
433 1738 13
433 3670 30
433 8769 29
434 410 6
434 2679 16
434 5030 7
434 5567 20
434 7829 9
434 8881 13
435 3235 1
435 9245 29
436 7299 17
436 8922 11
436 9740 28
437 577 30
437 3650 29
438 1690 15
438 2882 5
438 6033 7
439 2649 24
439 7100 3
439 7751 6
440 105 14
440 211 4
440 1028 17
440 2742 24
440 4649 16
441 1028 20
441 5331 15
442 799 17
442 2196 5
444 1921 27
444 3324 16
444 3991 25
444 6756 25
444 9705 23
445 349 24
445 988 14
445 4344 1
446 1213 6
446 9797 6
447 6760 21
448 7440 22
448 8923 8
449 117 11
449 3652 13
449 6505 28
449 8953 25
450 381 17
451 1294 4
451 5833 19
451 7209 12
452 175 1
452 2330 24
452 4684 15
452 6350 18
452 8112 9
453 4984 30
453 7052 29
454 1348 24
454 3238 8
455 1335 25
455 6162 12
455 6375 15
456 7990 11
457 2599 6
457 5705 7
457 7593 4
458 813 11
459 4589 7
459 6079 2
459 7165 8
460 1709 19
460 3287 23
460 7996 7
461 4763 29
462 2470 28
463 5980 4
463 8590 24
464 531 6
464 3721 8
464 3887 4
464 4356 17
464 5559 8
464 7918 19
465 9794 1
466 1774 17
466 2569 28
466 3295 30
466 9670 15
466 9956 21
468 751 7
468 4127 1
469 6268 2
470 2171 21
470 3241 12
470 4493 30
470 8116 19
471 3393 15
472 5263 2
472 6251 17
472 9319 16
473 1761 10
475 66 6
475 2891 1
475 3398 8
475 5929 4
475 8626 20
476 9758 12
477 8489 19
478 3282 25
479 6829 11
480 1949 14
480 3018 12
480 8556 18
481 2665 3
481 6116 4
481 8607 27
482 796 22
482 9133 4
482 9690 3
483 2362 4
483 9415 2
484 902 4
484 3760 27
484 9059 15
485 568 15
485 7649 26
486 3016 3
486 5374 21
486 7953 28
487 5495 20
487 7689 29
489 2319 29
490 633 17
490 2737 21
491 2808 6
493 242 12
493 3793 10
493 6204 9
495 5891 1
495 6816 4
496 1014 19
496 2385 6
496 9337 7
496 9934 29
497 1695 30
497 3596 11
497 4983 25
497 6493 21
497 6785 6
497 9749 27
499 786 24
499 2588 29
499 8810 22
500 2903 21
501 639 13
501 7438 6
503 2515 8
503 6291 8
503 7513 19
504 2037 27
504 7442 19
505 3997 17
505 6481 17
506 931 5
507 793 7
507 2024 23
508 2056 8
508 2748 16
509 4183 1
510 2812 30
510 3635 11
510 7362 12
511 4298 6
511 8593 10
512 1562 10
512 2139 5
512 4181 20
512 7626 26
514 3369 18
514 6054 17
514 7472 14
515 747 3
515 4193 15
515 7391 6
517 7211 15
518 566 20
518 2677 11
518 2872 23
519 467 27
521 2077 21
522 255 11
522 1556 7
522 4538 7
522 5078 28
523 4384 3
523 5446 5
523 9510 12
524 5027 10
524 6495 12
524 7527 4
524 8750 10
525 616 23
525 2592 15
525 8340 7
527 9020 24
528 3219 16
528 6576 3
528 9644 5
528 9793 11
529 7527 20
529 9573 21
530 1857 25
530 3209 23
530 8577 5
531 249 22
531 996 29
531 6697 16
532 1982 24
532 2395 13
532 4236 12
532 6449 15
532 6461 24
532 7182 10
533 6499 21
533 9331 13
534 3387 12
535 852 18
535 3409 24
535 9102 14
536 536 29
536 1467 27
536 4594 23
536 5890 21
536 6730 12
536 7766 21
537 1493 6
537 3909 19
537 8452 23
537 8706 10
538 4522 30
539 512 13
539 2252 30
539 2291 16
539 6184 27
539 6672 27
540 7971 7
541 2093 25
541 3678 12
541 5114 30
543 2644 30
543 3794 16
544 1443 6
545 126 23
545 2721 17
546 2647 27
547 4983 5
548 899 29
548 3664 14
548 3730 20
549 5718 12
549 8114 4
549 8982 16
550 5059 26
550 7032 25
550 7663 19
551 275 16
551 2117 22
551 4457 8
551 5074 8
551 6240 2
552 2544 29
553 5362 12
553 7136 23
554 1593 6
554 3230 30
554 8694 19
555 3124 4
556 1353 17
556 4699 23
556 7859 3
557 8201 16
557 9970 30
558 335 1
559 425 30
559 2210 16
559 3936 19
559 9239 4
560 1152 14
560 5995 2
560 6286 15
560 8794 17
562 2854 5
564 1293 30
564 1364 4
564 4874 21
566 2723 11
566 8962 19
569 405 5
569 7122 18
570 3394 19
571 5600 6
571 8318 8
571 8585 22
572 877 28
572 8903 13
572 9135 22
572 9208 17
573 7328 16
575 4160 30
576 3183 1
577 1555 10
577 6871 15
578 342 30
578 8537 10
580 3999 6
580 4554 15
580 9231 28
581 4893 1
581 6818 21
581 7316 21
581 9536 15
582 1390 29
582 6342 18
582 7974 14
584 4202 3
584 5380 30
586 3413 24
586 3470 21
586 4642 4
586 5634 3
587 4688 1
587 9011 1
588 997 2
588 1842 23
588 7160 29
588 8892 6
589 8033 6
591 1911 7
591 8513 21
592 2328 27
592 8070 7
593 8936 23
593 8939 11
593 9331 28
593 9536 24
594 7467 8
594 8523 4
594 8653 14
596 3691 8
596 3999 24
596 7219 26
597 2365 22
597 5790 23
598 3970 5
598 6140 27
598 9223 17
600 1215 27
600 3748 13
600 4660 7
600 7749 22
601 9462 7
602 4931 30
602 7116 23
602 7118 9
602 8745 14
602 9169 21
603 6406 14
603 6887 19
603 9400 19
604 724 27
604 2914 15
604 3190 17
605 5147 11
606 115 17
606 8823 14
607 451 26
607 8539 16
609 5731 9
609 5827 1
609 8023 23
609 8089 3
610 1520 27
610 5665 14
610 6850 17
611 491 23
612 486 2
613 1968 3
614 500 19
614 4280 14
614 5911 1
614 9531 11
615 1920 13
615 5324 22
615 5810 3
615 9384 21
616 1415 5
616 3953 15
616 5402 26
616 8161 15
617 1737 25
617 3315 22
617 5646 21
617 5663 11
617 5687 24
618 9109 29
618 9942 16
619 3989 20
620 7998 14
621 540 24
621 1995 20
621 9964 6
624 164 18
624 7838 8
625 2834 11
625 4796 4
626 393 1
628 2792 5
628 4888 28
628 5532 19
629 3118 10
630 2170 21
630 4723 21
631 2453 22
631 3913 12
632 5455 15
633 7225 12
634 81 9
634 4488 21
635 3291 8
635 4292 23
635 4389 15
635 9980 21
636 1665 6
636 3611 25
636 6291 15
636 7790 4
637 2428 10
637 7984 26
638 2605 18
639 6520 4
640 160 15
640 1568 15
640 7881 21
641 1460 23
641 1542 18
641 3605 17
641 3927 15
642 2628 22
643 544 6
643 6100 25
644 2773 1
644 6168 18
644 8217 16
645 1303 23
646 1845 22
646 7775 22
648 3576 26
648 5922 30
648 9015 13
649 5979 25
650 2684 14
650 5869 27
650 8894 16
651 740 19
651 2455 22
651 6966 22
652 6871 15
652 9755 23
653 1341 17
653 2832 2
654 3060 18
654 5516 23
654 9885 8
655 785 1
655 3359 7
655 6451 17
657 540 17
658 2914 21
658 4447 8
658 5676 14
658 6449 16
658 6710 1
660 6511 2
660 9339 23
661 6863 15
663 1848 23
663 2182 14
663 7065 10
663 9014 22
664 2709 26
664 5253 5
665 1811 5
665 7756 23
666 3666 12
666 8075 16
668 520 6
668 7129 25
669 2436 30
669 4412 20
671 1707 3
671 5999 23
671 6700 8
671 9088 25
671 9358 30
672 2583 8
673 8067 2
674 976 17
675 5840 24
675 5953 14
675 6602 16
676 4047 29
676 6901 29
676 9353 8
677 4576 30
677 6718 21
678 4588 22
678 6344 22
679 4980 27
679 9133 2
680 7746 13
681 9388 22
682 1036 28
683 157 10
683 8720 6
683 9132 1
684 5448 17
684 9050 11
685 3124 25
685 9876 16
686 59 1
686 937 27
686 4087 8
688 348 8
688 2751 13
688 6743 29
688 7960 7
688 8061 6
688 9603 7
689 543 22
690 761 20
690 1798 15
690 3985 20
691 4102 10
691 7567 22
691 8369 20
692 4382 1
694 1802 6
695 4937 11
697 1977 27
697 3285 7
698 5121 16
698 5191 10
698 6603 26
698 7982 17
699 3785 16
700 5366 26
701 7048 3
702 1477 18
702 1773 12
702 7700 10
703 3241 18
705 6188 30
706 1856 9
706 2425 17
706 3335 12
706 3614 29
707 4 15
707 101 18
707 3840 6
707 6929 6
707 8883 29
708 943 12
708 7089 26
709 4240 8
710 214 25
710 272 15
710 413 30
710 4205 30
710 8557 17
711 1270 18
712 1251 28
712 7997 24
713 820 28
713 3202 23
713 3872 10
713 6582 5
713 7608 10
714 4010 12
714 6509 22
715 964 21
716 4667 13
716 6753 2
717 353 12
717 4681 21
717 6149 10
717 6785 24
717 7263 20
718 934 25
718 6903 3
720 7392 17
720 8007 30
721 2114 23
722 529 28
722 2028 17
722 3653 30
722 3782 22
722 5016 23
722 7937 22
722 8905 14
723 788 10
723 1984 9
723 2445 11
723 4637 3
723 6873 28
724 125 4
725 1302 5
725 5781 2
726 2378 5
726 4021 16
726 5738 16
726 7834 18
726 8000 29
727 8468 17
727 9308 29
728 4844 11
728 5459 26
729 4123 14
729 5296 30
730 7675 20
731 4031 8
731 5609 16
732 3219 12
732 8193 30
733 285 5
733 7658 28
733 8435 30
733 8709 19
734 8745 21
735 238 21
735 5998 2
736 979 22
736 2919 21
736 3224 12
736 3361 16
736 8594 19
737 961 7
737 2669 20
738 282 12
738 1367 12
738 8518 28
739 4167 27
739 9941 29
741 3572 18
741 6141 13
742 3593 27
743 4587 28
743 7201 1
743 7617 11
744 5364 28
744 9606 12
745 3159 18
745 3374 5
745 5668 23
745 7262 18
746 4434 2
746 9458 13
747 2866 9
747 4071 20
747 9352 25
747 9475 21
748 9095 21
749 632 8
749 2215 11
749 4069 2
749 5698 23
749 7171 21
750 491 9
750 1474 13
750 4650 3
750 7352 12
750 8085 10
751 675 21
751 6741 10
751 7380 27
751 8693 26
752 346 6
752 1323 16
753 730 26
753 1180 8
753 3402 5
754 5546 7
754 6272 18
755 484 10
755 2559 22
755 2781 27
755 9397 11
756 5825 26
756 7748 5
757 4337 22
757 4751 12
758 19 17
758 498 12
758 5782 19
758 8788 19
759 3896 5
761 622 3
761 7056 10
761 8584 5
762 821 15
762 1448 4
762 5283 16
762 9005 16
763 1570 24
763 7613 17
764 2981 4
764 5100 11
764 6932 15
764 7438 20
764 7843 6
764 9159 22
765 9225 16
768 4974 5
769 1420 9
769 4687 25
769 5339 18
769 8488 27
770 3233 27
770 4583 5
770 5216 1
770 9562 18
771 106 16
771 676 9
771 3965 21
771 7383 26
771 9759 28
773 1196 18
773 3921 28
774 5236 7
774 9347 14
775 748 5
775 2625 2
775 6275 22
775 7784 12
775 9812 17
775 9816 8
777 2586 8
777 4503 28
777 7593 22
777 7819 19
778 3295 25
778 5524 6
779 831 4
779 3761 21
779 9125 14
780 7060 21
780 7723 8
781 2840 3
783 1551 9
783 7441 4
783 8710 3
784 224 27
785 444 11
785 861 4
785 1846 9
785 5162 6
785 7175 1
786 2186 26
786 4429 26
786 8210 29
786 9350 2
786 9633 22
787 4477 30
788 5818 23
789 5196 25
789 8430 8
790 4157 30
790 6589 2
791 2473 27
793 3192 22
793 3611 12
794 2607 22
794 6857 27
794 8117 16
794 9255 12
794 9426 2
795 421 6
795 4595 12
796 396 4
796 5200 14
796 5656 15
796 8400 29
797 1309 2
797 6729 26
797 7503 24
798 951 3
798 2992 23
798 6035 24
798 8913 20
799 5268 10
800 3237 22
801 2265 21
801 3179 1
802 6524 13
803 3294 13
803 5680 26
803 9065 12
804 1100 5
805 1284 19
805 6364 9
807 4132 18
807 8480 1
808 102 22
808 2261 6
808 6911 8
808 7846 3
809 5372 29
809 8170 5
809 9292 6
810 4570 25
811 1605 10
811 3791 21
811 6141 23
812 3992 4
813 7520 8
814 3938 16
814 5850 6
815 860 30
815 5194 1
815 8642 25
816 720 10
816 2945 14
816 3306 8
817 3845 2
818 3052 26
818 9592 20
819 2747 19
819 8204 29
820 9111 24
821 1738 30
821 7902 7
822 8332 11
823 312 30
823 1797 28
823 9097 8
823 9242 29
823 9807 23
824 655 7
824 1905 3
825 627 28
825 3957 1
825 8907 12
826 1383 10
826 7303 15
827 8448 15
828 2493 17
828 5346 22
828 9092 12
829 957 9
829 1479 22
829 1989 7
829 5201 10
830 235 5
830 3980 14
830 6198 11
831 245 22
831 4655 25
831 7383 30
832 1086 20
832 4445 11
832 6788 29
833 5658 27
833 8151 13
834 2959 20
834 8104 16
836 1707 21
836 3122 18
837 785 8
837 9516 27
838 1424 12
838 2470 28
838 5515 27
839 7451 23
839 7506 7
839 8870 11
841 2100 30
841 2170 16
841 5618 2
841 9022 11
842 2897 24
842 9443 23
843 1175 9
843 8872 3
844 938 19
844 7301 14
844 9042 5
845 2023 10
846 389 1
846 4895 26
846 5963 21
846 6361 11
847 7174 16
847 8778 9
847 9129 15
848 3373 27
848 6284 25
849 5001 5
849 8638 14
850 3734 24
850 8587 1
850 9664 17
851 973 21
851 9467 19
851 9534 10
853 236 20
854 2212 29
854 8584 1
855 566 27
855 3250 22
855 3638 3
855 6596 20
855 7171 6
856 5357 4
857 312 14
857 5028 24
857 5116 9
857 7382 10
857 9883 25
858 3876 9
859 274 6
859 4790 16
859 6358 11
859 8934 13
860 7656 24
861 4472 26
861 4479 10
861 7667 18
862 3747 22
863 36 15
863 1179 4
863 2101 23
863 3880 2
863 4277 16
863 4896 3
864 392 3
864 2162 5
865 1911 2
865 6239 3
865 6721 1
865 8200 15
867 4572 27
868 872 12
869 919 21
869 2279 30
869 4646 17
869 8857 14
870 1302 1
872 51 27
872 1225 1
873 3589 9
875 1003 24
875 2346 16
875 5933 12
877 95 6
877 5652 1
877 6586 29
878 476 7
878 6094 19
878 6223 20
878 7138 22
880 1581 14
880 2289 4
880 2839 23
880 4892 29
880 7817 7
881 1543 25
881 6014 4
881 6114 30
882 3494 19
882 4142 26
882 8474 14
883 403 7
883 3189 8
884 6290 4
884 9658 29
886 919 16
887 6571 10
887 9683 29
888 8082 12
888 9099 10
888 9268 29
889 2059 27
889 6243 17
889 8337 10
890 2583 25
890 4598 17
890 7492 30
890 9334 1
891 5278 27
891 5769 20
892 1840 22
892 5288 10
893 4873 23
893 9700 6
894 2345 9
894 5290 29
894 6761 22
895 5503 4
895 6434 28
895 9401 2
896 3443 29
896 5128 12
897 6935 9
898 4093 28
898 4183 7
900 50 7
900 1664 6
900 1809 16
900 4243 5
900 7392 17
901 1627 17
901 4241 25
901 4475 6
901 5760 3
901 8085 5
903 653 30
903 3646 20
903 5000 4
903 7633 22
904 318 8
904 1126 15
904 3216 6
904 6370 18
905 1946 8
905 5972 11
905 6212 18
905 6306 28
906 3287 25
908 2129 21
908 2684 18
908 6108 26
909 7693 11
910 6124 21
910 7299 4
910 7836 1
910 9487 27
911 3407 2
912 1519 6
913 8407 5
914 434 28
914 1286 14
914 6049 13
914 7618 23
916 2462 11
916 3482 16
916 8017 19
917 1023 2
917 2083 27
917 7722 14
918 2270 24
919 6082 4
919 6510 29
920 1016 29
920 8610 13
921 228 28
921 1189 1
921 3674 30
921 4029 25
