2000 6000
182 1119 3
182 1167 11
182 1588 7
182 1866 21
183 817 9
183 1337 14
183 1886 27
183 1897 14
184 119 2
184 772 25
184 1414 28
184 1461 9
185 95 8
185 356 15
185 695 19
186 139 3
186 518 23
186 528 15
186 762 12
186 828 22
186 910 13
186 1067 20
186 1104 13
186 1348 27
187 556 13
187 884 23
187 921 22
188 80 12
188 615 19
188 783 30
188 989 11
188 1739 22
188 1858 3
189 422 9
189 715 4
189 929 3
189 1313 22
189 1448 23
189 1589 16
190 1939 16
191 259 9
191 1470 5
191 1806 16
192 477 16
192 1421 12
192 1441 4
192 1517 10
193 127 26
193 418 18
193 641 13
193 761 18
193 1565 22
194 1117 25
196 938 22
196 1488 18
196 1658 29
197 216 14
197 646 2
198 249 10
198 1963 3
199 312 1
199 348 21
199 695 16
199 869 3
199 1083 21
199 1235 19
199 1351 28
199 1725 13
200 128 11
200 879 13
200 1471 20
200 1617 19
201 161 10
201 312 5
201 957 26
201 1134 21
201 1250 8
201 1872 27
202 191 16
202 235 17
202 733 2
202 1745 25
202 1849 8
203 355 26
203 993 17
203 1304 25
203 1495 24
204 879 30
204 921 18
205 332 4
205 825 24
205 911 19
205 946 16
205 1054 9
205 1332 13
205 1855 6
205 1863 20
206 58 10
206 183 10
206 1550 22
206 1580 15
207 130 29
207 1890 11
208 331 24
208 862 3
208 919 28
208 1180 6
208 1339 2
209 200 17
209 875 21
209 898 18
209 1346 18
210 139 16
210 487 17
211 79 5
211 421 2
212 1454 4
212 1538 20
213 514 23
213 1287 21
213 1436 23
214 1278 9
215 1079 1
215 1246 30
215 1412 9
215 1431 6
215 1802 28
215 1824 28
216 87 15
216 453 29
216 704 20
216 879 21
216 1211 28
217 775 22
217 798 6
217 840 22
217 1332 11
217 1725 11
218 17 16
218 253 27
218 285 2
218 300 25
218 521 6
218 1408 9
219 1483 12
219 1644 2
220 410 2
220 575 7
220 937 22
220 1787 24
220 1805 27
220 1843 6
221 200 24
221 396 20
221 725 28
221 761 3
221 819 25
222 227 25
222 1001 30
222 1853 1
222 1932 15
223 107 11
223 1257 22
223 1462 4
223 1942 2
224 228 19
224 1223 26
224 1262 5
224 1421 30
224 1752 3
224 1897 23
225 585 23
225 885 27
225 914 21
225 1461 1
225 1740 8
225 1865 22
226 372 2
226 1151 6
227 526 13
227 929 17
227 1134 3
227 1760 11
228 791 3
228 875 14
228 1028 8
229 1795 5
230 340 8
230 977 24
230 1844 26
231 8 8
231 480 8
231 1502 7
232 1217 21
233 8 12
233 873 30
233 1710 10
233 1824 29
234 689 4
234 1947 1
235 968 1
235 1665 19
235 1964 23
236 1056 27
237 190 9
237 1244 15
238 36 27
238 773 30
239 352 8
239 465 2
239 755 5
239 1264 24
239 1727 26
240 1128 15
240 1679 26
240 1780 9
240 1846 22
241 1218 22
241 1971 8
243 809 7
243 1982 18
244 1350 8
245 822 14
245 1499 16
246 333 20
246 682 17
246 1176 7
246 1512 29
246 1598 15
246 1894 3
246 1964 21
247 89 15
247 890 21
247 1381 13
247 1515 4
248 261 29
248 513 27
248 1606 30
248 1690 20
249 739 4
249 1510 23
249 1623 16
250 990 20
250 1361 19
250 1582 22
250 1729 7
250 1923 19
251 1566 5
251 1864 29
252 178 27
252 667 11
252 1594 8
252 1886 26
253 779 25
253 889 15
253 1311 15
253 1448 11
253 1621 21
254 569 14
254 783 26
254 842 23
255 570 4
255 806 2
256 416 5
256 835 9
256 1564 5
256 1772 25
257 928 27
257 1047 26
257 1672 7
258 261 23
258 612 19
258 1538 22
259 71 12
259 322 7
259 536 14
259 1051 10
259 1425 17
259 1821 18
260 1035 30
260 1426 13
261 1635 29
261 1956 7
262 224 8
262 489 15
262 859 21
263 533 23
263 902 25
263 907 4
263 980 28
264 555 12
264 750 18
264 840 23
264 895 6
264 1603 23
265 135 1
265 1127 2
265 1820 17
266 257 20
266 792 28
266 861 23
266 1854 12
267 622 8
267 1360 7
267 1441 15
267 1642 6
268 425 20
268 1208 16
268 1282 22
268 1604 29
268 1832 16
269 1256 5
269 1613 27
270 253 14
270 426 4
270 613 11
270 687 5
270 1086 18
270 1978 28
271 340 30
271 1087 7
271 1345 1
271 1673 17
271 1708 30
272 927 6
272 1404 1
273 320 22
273 1044 30
273 1371 10
274 458 11
274 534 27
274 981 24
274 1456 14
276 1193 26
276 1459 30
277 213 20
277 383 1
277 602 11
277 727 6
277 1692 22
278 1057 10
278 1962 21
279 88 18
279 308 28
279 1121 4
279 1818 14
280 1596 9
281 6 30
281 764 1
281 1297 28
282 88 29
282 1119 8
282 1591 28
282 1827 8
282 1946 29
283 938 26
283 1581 8
283 1772 20
283 1940 25
284 1542 17
286 86 23
286 941 13
286 1852 11
287 104 6
287 943 8
287 1817 2
287 1857 26
288 871 8
288 1485 13
288 1559 23
288 1640 21
289 1404 22
289 1461 13
289 1678 1
291 1458 19
292 1335 16
292 1438 14
292 1869 19
292 1994 16
293 75 6
293 1382 16
294 1595 6
295 28 13
295 413 6
295 579 13
295 1682 3
296 284 23
296 385 21
296 475 23
297 326 17
297 533 29
297 729 7
297 743 21
297 1295 1
297 1825 4
298 643 28
299 250 3
299 1295 21
299 1385 27
299 1806 15
299 1980 13
300 288 9
300 346 28
300 466 25
300 1119 9
301 335 16
301 458 3
301 551 22
301 569 27
301 629 10
301 897 28
301 1297 4
301 1583 15
301 1703 2
301 1751 1
302 356 20
302 1005 5
302 1474 23
303 99 2
303 229 19
303 336 9
303 1168 30
303 1829 17
304 814 29
304 1278 1
304 1911 20
305 73 18
305 1325 25
305 1742 3
306 1128 6
306 1959 9
307 5 15
307 79 15
307 237 6
307 427 2
307 1300 23
309 261 13
309 319 26
309 765 7
309 1980 1
309 2000 5
311 879 4
311 1149 5
312 355 11
312 801 27
312 804 5
313 743 30
314 112 23
314 143 28
314 485 1
314 623 3
314 766 28
314 1121 23
314 1131 19
314 1299 19
314 1894 15
314 1961 1
314 1991 28
315 163 9
315 277 3
315 778 4
316 538 17
317 307 9
317 640 10
317 1402 14
317 1642 10
318 99 2
318 249 18
318 599 27
318 1171 30
318 1879 19
319 492 1
319 892 25
319 1733 23
320 244 12
320 435 22
320 1900 19
321 437 11
321 1422 14
323 77 16
323 522 4
323 752 17
323 912 6
323 992 18
323 1763 27
324 384 24
324 825 2
324 1167 27
324 1269 13
325 984 10
325 1172 21
325 1748 16
325 1940 18
326 379 30
326 1531 25
326 1951 23
327 99 1
327 539 19
327 1230 10
327 1547 28
327 1549 18
328 253 20
328 256 20
328 347 13
328 1281 12
328 1651 1
328 1907 26
329 585 23
329 1112 4
329 1521 1
329 1718 8
330 74 29
330 1573 9
331 132 5
332 712 16
332 1227 6
332 1456 20
332 1896 9
333 1083 24
333 1693 3
333 1744 18
334 1212 15
335 1919 10
336 35 27
336 51 6
337 786 27
337 1754 11
338 159 28
338 998 7
339 823 20
339 1465 17
340 678 16
340 1320 10
341 136 7
341 705 20
341 1170 13
341 1349 29
341 1969 15
342 188 5
342 541 2
342 914 16
343 1676 5
343 1808 22
344 31 16
345 1444 1
345 1551 7
346 229 13
346 997 21
347 1309 15
348 130 7
348 1279 15
349 836 24
349 1511 13
350 473 24
350 1412 12
351 274 10
351 982 20
352 77 22
352 408 7
352 606 18
352 854 4
353 330 16
353 495 4
353 1065 5
353 1511 22
353 1674 23
353 1915 9
354 265 12
354 635 8
354 1301 6
354 1463 14
354 1750 15
354 1890 10
355 555 27
355 1387 22
356 88 10
357 156 4
357 226 5
358 100 22
358 135 10
358 411 11
358 1052 6
358 1198 26
358 1925 15
359 212 22
359 298 7
359 1271 24
362 353 11
362 1225 21
362 1366 22
363 453 29
363 797 16
363 918 7
364 92 24
364 566 20
364 1860 20
365 307 16
365 1118 20
365 1784 2
366 122 15
366 197 25
366 512 7
366 1358 21
366 1868 26
366 1928 3
368 277 13
368 1075 28
368 1907 28
369 1245 17
369 1563 19
370 249 8
370 1384 27
371 383 17
371 467 3
371 1063 11
372 817 8
372 958 1
372 1693 26
373 62 10
373 341 13
373 1885 17
374 143 30
374 1277 28
374 1864 16
375 1050 23
375 1744 9
376 1669 5
376 1725 9
377 1263 29
378 601 28
378 777 23
379 111 23
379 146 4
379 582 14
379 1028 19
379 1708 29
380 370 26
380 1794 16
380 1829 26
381 137 12
381 1108 26
381 1237 25
381 1656 30
382 228 12
382 256 27
382 954 2
382 1665 19
383 1452 20
383 1855 27
384 892 21
384 899 2
385 211 5
385 1205 20
385 1850 22
386 884 12
386 1137 13
386 1489 30
386 1544 9
387 141 13
387 1677 28
388 194 6
388 549 5
388 638 13
388 1302 2
388 1489 10
389 1625 23
390 836 30
390 1461 27
391 329 30
391 1504 17
393 265 30
393 413 25
393 1510 12
394 1654 21
395 681 29
395 1315 30
395 1888 22
396 664 9
396 1295 11
396 1551 10
397 1020 29
397 1719 13
398 13 7
398 967 19
399 455 26
399 1401 18
399 1611 1
400 709 25
400 886 26
400 1541 13
401 1511 15
402 247 2
402 380 9
402 1076 27
402 1440 25
402 1582 11
402 1936 11
403 250 16
403 884 29
404 39 10
404 334 2
404 533 21
404 1800 4
405 413 5
405 726 11
405 1163 2
406 1031 5
406 1722 25
406 1863 11
406 1894 15
407 59 26
407 290 9
407 515 19
407 1411 2
408 1149 19
408 1634 14
408 1913 20
409 1596 19
409 1601 1
409 1641 7
410 1557 23
411 1333 15
411 1537 30
412 612 24
412 1424 3
413 1215 24
413 1272 26
413 1469 13
413 1508 9
413 1835 24
413 1850 22
414 539 3
414 778 14
414 1275 17
414 1908 7
415 120 17
415 294 19
415 453 3
415 701 11
415 977 21
415 1367 18
416 137 6
416 632 21
416 1372 6
416 1605 30
417 328 10
417 350 12
418 1015 11
418 1045 20
418 1144 12
419 1229 17
420 96 5
421 367 18
421 1603 17
422 60 20
422 199 20
422 293 10
423 86 15
423 641 24
423 664 11
423 968 30
424 592 15
424 1112 5
424 1367 6
424 1368 23
425 1405 11
425 1581 22
426 528 11
426 837 14
427 113 24
427 171 23
427 257 23
427 703 21
427 1015 14
427 1274 20
428 1843 20
429 1929 15
430 364 23
430 521 30
430 1041 4
430 1602 4
431 191 17
431 248 30
431 455 21
432 1623 25
433 553 19
433 1014 2
433 1436 26
433 1697 3
434 456 25
434 840 6
434 1152 3
435 1439 1
435 1598 2
435 1933 30
436 1227 24
437 485 13
437 723 21
437 844 26
438 327 18
438 779 14
438 1875 19
439 55 2
439 77 26
439 507 24
439 653 21
439 1549 16
440 179 30
440 400 14
440 739 7
441 1688 25
441 1994 9
442 1710 15
443 349 25
443 1242 22
443 1628 9
443 1723 13
443 1941 23
444 320 5
444 1321 8
444 1585 10
446 240 2
446 529 2
447 139 10
447 459 4
447 657 1
447 1619 25
448 488 8
449 426 13
449 439 21
449 474 17
450 878 18
450 1701 1
450 1958 18
451 233 13
451 1113 24
452 1335 30
452 1543 28
453 1061 23
453 1763 5
453 1786 5
455 461 17
456 85 14
456 1350 11
457 495 3
457 1384 5
458 1183 20
458 1277 16
458 1466 19
459 236 24
459 483 15
459 570 20
459 709 25
459 839 16
460 314 30
460 1203 28
460 1535 8
460 1559 24
460 1873 27
460 1927 20
461 81 6
462 452 13
462 723 7
462 1098 6
463 306 30
463 1746 19
463 1795 21
463 1803 30
463 1952 9
465 277 5
465 1783 4
465 1834 5
466 353 14
466 954 9
466 1035 15
466 1322 16
466 1587 5
467 558 4
468 1995 23
469 71 16
470 593 27
470 795 7
470 936 5
470 964 14
470 1956 14
471 1272 26
471 1589 3
472 153 21
472 722 12
473 463 30
473 1199 10
474 1928 17
475 574 12
475 1521 16
477 1467 23
478 216 4
478 254 5
478 1278 5
478 1775 25
479 1555 13
480 413 10
480 496 28
480 1840 17
481 237 23
481 1571 29
481 1903 1
482 788 30
482 910 3
482 1561 27
482 1775 23
483 276 18
483 395 15
483 807 21
483 1263 15
483 1812 28
483 1934 5
483 1984 10
484 468 23
484 602 25
484 686 21
485 69 22
485 688 27
485 1140 8
485 1380 25
485 1701 12
485 1744 22
485 1892 28
485 1924 8
486 1028 26
487 388 22
488 1077 12
488 1921 27
489 3 12
489 841 20
489 1443 11
489 1754 2
489 1831 13
490 864 11
490 1472 4
490 1567 9
491 143 25
491 166 14
491 721 23
492 678 7
492 1004 28
492 1086 21
492 1992 11
493 56 29
493 905 5
493 1027 28
493 1431 20
493 1867 26
494 1352 16
494 1540 19
495 220 12
495 835 27
495 1399 2
495 1728 10
496 911 27
496 1742 19
496 1963 23
497 832 8
497 870 16
497 1710 26
499 25 28
499 653 18
499 761 27
499 1340 2
499 1366 28
499 1942 23
501 1782 10
501 1916 14
502 381 6
502 509 2
502 1004 21
502 1123 25
502 1162 14
502 1752 23
503 148 15
503 1209 18
503 1356 12
504 367 4
504 432 5
504 435 27
504 1198 14
505 675 17
505 826 24
505 1042 15
506 1061 18
507 677 12
507 939 4
508 586 2
508 871 11
508 1113 11
508 1375 28
508 1489 30
508 1556 28
510 148 24
510 250 1
510 584 18
510 1201 16
511 539 10
511 713 1
511 737 13
511 790 4
512 284 13
512 425 29
512 1156 9
512 1392 6
512 1795 14
513 1319 19
513 1640 9
513 1832 9
514 452 23
514 638 6
515 124 15
515 437 1
516 95 21
516 168 29
517 643 18
517 770 2
517 785 24
517 1914 20
518 940 12
518 1156 26
518 1561 9
518 1979 12
519 622 24
519 1597 2
520 550 4
521 393 3
521 1539 10
522 1723 14
523 26 3
523 191 14
523 637 9
523 893 8
523 1306 5
524 507 17
524 512 5
524 968 10
524 1151 5
524 1207 13
524 1409 10
524 1667 20
525 130 18
525 364 24
525 892 20
526 1427 8
527 8 15
527 258 30
527 262 1
527 821 8
527 1557 11
527 1876 5
528 617 4
528 1901 19
528 1991 16
529 1261 19
529 1314 12
530 778 19
530 1157 21
531 380 13
531 590 24
531 1753 15
531 1920 19
532 391 2
532 929 22
532 1733 23
533 594 11
533 724 18
533 1299 24
533 1730 7
534 308 1
534 1467 3
534 1853 18
536 183 18
536 323 27
536 665 30
536 1351 18
536 1613 3
536 1915 21
537 172 10
537 1688 10
537 1826 1
538 552 14
538 1007 5
538 1874 11
539 563 29
539 1083 15
539 1570 22
539 1587 10
539 1962 5
540 102 27
540 747 25
540 1287 20
540 1679 15
540 1729 19
540 1732 3
541 638 7
541 935 29
541 1092 21
541 1479 30
541 1718 27
542 217 13
542 494 24
542 950 15
542 1359 30
543 492 12
543 1312 6
544 252 9
544 346 14
544 727 26
544 791 19
544 1249 16
544 1307 26
544 1367 2
544 1515 20
545 56 28
545 536 23
545 762 5
545 977 19
545 1805 24
546 201 1
546 628 15
546 645 18
547 170 20
547 959 29
547 1950 28
548 51 15
548 242 27
549 8 18
550 689 27
550 1980 18
551 235 15
551 264 9
551 1542 12
552 304 21
552 390 30
552 1377 23
552 1564 26
553 211 9
553 248 7
553 540 13
554 1431 19
555 389 14
555 986 30
555 1093 12
555 1166 3
556 722 27
556 1015 26
556 1938 29
557 375 15
557 1360 11
557 1649 30
558 1394 22
558 1644 21
559 628 11
559 991 12
559 1043 18
560 718 17
560 1910 1
560 1941 6
561 138 13
561 520 18
561 906 20
562 1435 21
562 1882 21
563 119 2
563 1283 21
563 1862 14
565 618 19
565 692 21
565 1164 12
565 1433 1
566 29 9
567 465 25
567 590 30
567 669 12
567 1978 19
568 50 26
569 364 30
569 1161 10
569 1865 2
569 1976 10
570 719 1
570 780 15
570 822 30
570 1149 11
570 1976 27
571 311 18
571 784 28
571 933 19
572 123 23
572 138 2
572 1761 6
573 283 4
573 344 23
573 443 27
573 616 27
573 652 13
573 1688 2
573 1887 15
574 799 25
574 1539 13
575 212 7
575 491 3
575 1560 29
576 188 6
576 1493 6
577 773 9
577 1562 23
578 442 5
578 680 18
578 1401 16
578 1473 15
578 1980 18
579 1547 1
580 91 14
580 682 21
580 1418 19
581 552 23
581 879 10
581 1233 7
581 1639 7
581 1969 11
582 60 12
582 583 10
582 701 25
582 935 30
583 162 28
583 756 29
583 1253 1
583 1862 12
584 369 23
584 1896 5
585 121 18
585 294 17
585 1416 25
586 125 15
586 214 23
586 1986 4
587 567 29
587 1033 19
587 1037 13
588 226 15
588 371 3
589 12 23
589 1178 15
589 1903 9
590 172 13
590 203 25
590 885 23
590 1101 14
590 1177 1
590 1302 30
590 1566 24
590 1870 4
590 1963 1
591 1918 19
592 65 4
592 197 29
592 627 17
592 1301 26
592 1378 2
592 1379 10
593 1107 1
593 1167 12
594 648 18
594 784 17
594 821 18
595 97 10
595 147 20
595 379 17
595 525 29
595 784 25
596 649 1
596 889 23
596 932 17
596 1311 7
596 1392 23
596 1819 21
597 1328 1
598 104 16
598 1175 4
598 1228 1
598 1815 7
598 1868 19
598 1934 26
598 1996 29
599 1107 7
600 1886 21
601 136 27
601 849 16
602 32 17
602 135 21
602 1746 17
603 535 9
603 961 2
603 1097 4
603 1295 25
604 210 19
604 1375 6
604 1874 15
604 1967 27
605 707 26
605 1005 1
606 1121 27
606 1638 10
607 1481 17
607 1842 3
608 380 25
608 584 29
608 708 25
608 906 2
609 304 2
609 1004 17
609 1254 8
609 1709 20
610 807 13
610 1371 6
610 1725 19
610 1812 3
611 286 25
611 1315 26
612 1036 19
612 1463 15
613 300 4
613 637 27
613 1217 8
613 1654 29
613 1852 14
614 191 18
614 1688 4
615 1430 28
616 994 15
616 1361 21
616 1616 20
616 1692 3
617 148 1
617 1707 28
617 1769 28
617 2000 25
618 791 26
619 1749 22
619 1974 26
620 1456 27
620 1958 1
621 358 25
621 1814 8
622 603 13
623 689 30
624 122 26
624 197 7
624 495 16
624 1185 13
625 334 26
625 360 30
625 708 16
626 1326 14
626 1328 29
627 730 15
627 1377 27
628 61 17
628 617 18
628 905 16
628 1114 23
629 1237 1
630 222 5
630 309 17
630 1609 1
631 179 24
631 890 14
631 1384 17
632 899 19
632 1669 28
633 73 4
633 1612 15
633 1750 28
634 117 28
634 914 15
634 1264 10
634 1978 19
635 596 10
635 931 16
635 1631 5
636 198 23
636 672 3
637 279 26
637 704 30
637 888 9
638 322 25
638 891 14
638 1203 27
638 1585 3
639 194 24
639 210 13
639 212 17
639 1150 24
639 1432 9
639 1537 3
639 1540 16
640 213 3
640 516 9
640 540 2
640 821 13
640 997 6
640 1175 27
640 1288 28
640 1545 25
641 147 24
641 165 4
641 1979 26
642 568 4
642 879 13
642 1658 3
643 1091 8
643 1833 27
644 601 28
644 692 26
644 968 27
644 1612 6
644 1638 20
645 784 2
645 999 2
645 1140 14
645 1628 25
646 241 6
646 412 22
646 621 18
646 935 7
646 1128 24
647 696 25
648 229 1
648 1486 24
648 1772 18
650 203 13
650 1114 21
651 444 14
651 710 2
651 1896 15
652 5 29
652 767 5
653 184 10
653 248 3
653 1855 10
654 377 13
654 552 10
654 879 6
654 1061 10
654 1682 27
655 1078 24
656 126 7
656 470 8
656 630 26
657 39 8
657 696 21
657 842 12
657 870 6
657 1304 12
657 1883 22
658 93 12
658 791 28
658 847 16
658 1819 12
659 20 13
659 1667 4
660 908 16
660 1730 4
660 1914 9
661 500 18
661 1505 18
662 80 8
662 189 22
662 193 20
662 979 10
663 369 1
663 587 24
663 1023 11
663 1038 29
663 1509 25
663 1621 8
664 245 14
664 564 1
664 719 15
664 1540 1
664 1671 30
666 402 28
666 928 13
666 976 5
666 1176 1
666 1279 26
667 704 8
667 991 20
667 1492 11
667 1576 11
667 1736 3
667 1918 6
669 899 27
669 1262 6
669 1306 15
669 1545 6
670 1411 15
671 804 22
672 1713 27
672 1795 26
673 22 23
673 963 20
673 1383 19
673 1599 3
674 1767 18
675 1289 13
676 13 2
676 1275 23
677 798 5
677 1167 17
677 1629 24
678 344 5
678 1682 6
678 1839 28
679 1107 1
679 1902 6
680 409 23
680 814 9
680 913 26
680 1222 3
681 714 19
681 1000 20
681 1210 1
681 1685 7
681 1912 17
682 541 7
682 1885 12
683 554 23
683 1458 28
684 823 1
685 266 19
686 299 12
686 1179 20
686 1476 7
687 807 6
688 26 29
688 891 12
688 1327 8
688 1527 21
688 1555 16
689 1687 16
690 955 14
690 1859 20
691 632 21
691 686 11
691 1014 21
691 1111 18
692 1094 25
692 1546 21
692 1731 5
693 369 28
693 603 1
693 654 24
693 1184 20
693 1348 30
693 1986 10
694 241 26
694 335 11
694 417 3
694 469 15
694 807 11
695 1195 21
696 1282 26
696 1942 22
697 124 19
697 280 1
697 400 12
697 1061 22
697 1273 30
697 1367 3
697 1398 8
698 1411 15
699 1069 8
700 1163 19
700 1604 27
702 75 11
702 700 1
702 1074 7
702 1731 5
703 1133 13
704 145 11
704 1191 24
704 1556 14
704 1912 5
705 164 13
705 1012 13
705 1342 14
705 1382 30
705 1996 15
706 1405 8
706 1463 14
707 1112 18
708 370 20
708 384 9
709 345 1
709 1777 1
710 964 2
710 1960 13
711 677 22
711 1402 23
713 1235 15
713 1236 21
714 568 30
