1500 4500
348 865 24
348 1054 13
348 1166 23
348 1226 9
349 9 7
349 242 26
349 357 9
349 517 14
349 1317 11
350 1425 27
351 249 19
351 293 25
352 285 5
352 1316 26
352 1380 1
353 395 8
353 495 16
354 209 22
354 611 16
355 224 30
355 1369 26
356 976 15
356 1466 28
357 159 23
357 762 10
359 314 3
359 1063 13
359 1208 19
360 694 12
360 748 30
361 162 8
361 194 6
361 538 12
361 559 22
361 1497 14
362 1209 11
363 304 17
363 473 23
363 652 16
363 959 19
364 241 11
364 474 26
364 804 5
364 1395 15
365 475 22
366 631 5
366 657 14
366 673 29
366 1124 19
367 625 30
367 1058 28
368 637 6
369 115 6
370 222 17
370 1124 20
371 124 15
371 947 11
371 1294 3
372 935 25
373 796 23
374 11 24
374 798 2
374 849 28
374 995 6
374 1184 15
374 1341 3
375 343 8
375 1434 24
376 577 17
376 754 15
377 1003 12
378 132 27
378 269 10
378 961 17
378 1090 3
379 292 23
379 544 21
379 1365 17
380 996 22
380 1133 1
380 1254 8
381 777 11
381 829 6
381 965 5
381 1100 28
382 680 26
382 1083 12
382 1237 8
383 487 20
386 985 6
386 1176 22
386 1372 13
387 116 30
387 554 11
387 687 10
387 1106 14
387 1340 14
389 30 9
389 773 7
389 903 22
389 1145 23
389 1455 19
391 760 11
391 1005 25
392 451 27
392 463 13
392 541 17
392 824 9
392 1398 29
393 77 30
393 391 10
393 735 28
393 887 11
393 1096 7
394 269 3
394 843 30
394 974 2
394 1100 14
395 130 29
395 469 13
395 473 11
395 619 21
395 740 18
395 1286 10
395 1460 23
396 414 27
396 1223 16
396 1366 28
397 101 28
397 876 22
397 1412 20
398 104 20
398 116 2
398 255 30
398 383 6
398 587 20
398 705 12
398 1080 23
398 1198 29
398 1342 3
399 120 14
399 518 30
399 580 22
399 707 24
400 194 6
400 237 24
400 508 15
400 1281 30
401 774 29
402 110 14
402 144 4
402 191 10
402 285 26
402 1220 21
402 1479 11
403 107 18
403 408 10
404 1012 26
406 355 16
406 848 7
406 1321 10
407 444 27
407 1285 26
407 1387 3
409 818 26
410 146 2
410 308 23
410 1298 29
411 697 16
411 726 13
411 847 23
411 890 21
411 1113 12
412 299 15
412 523 7
412 796 9
412 870 30
412 1214 21
412 1319 30
413 381 21
413 673 26
413 702 4
413 925 30
413 929 21
413 1100 24
415 914 10
415 1461 1
416 1428 3
417 293 28
417 350 8
417 605 9
417 801 7
417 836 4
417 1307 27
417 1456 9
418 69 21
418 447 20
418 1253 23
418 1291 11
419 420 27
419 792 5
420 427 4
420 472 17
420 524 8
420 1144 10
420 1422 23
421 95 17
422 295 1
422 1232 6
423 1162 16
423 1288 21
424 312 1
424 354 19
424 1107 12
424 1147 14
424 1169 5
425 990 22
425 1208 14
425 1262 7
425 1343 19
426 45 21
426 452 8
426 1471 17
426 1495 16
427 1190 26
428 541 17
428 767 6
428 877 15
428 1124 10
429 187 8
429 196 3
429 1141 14
430 2 11
430 25 19
430 114 22
430 116 12
430 557 4
430 1047 30
430 1108 13
430 1355 9
431 71 15
431 210 3
431 1264 9
432 399 26
432 479 15
432 611 22
432 696 30
432 1019 28
432 1194 27
432 1359 28
432 1490 8
433 419 9
434 278 27
434 1354 16
435 344 24
435 499 22
435 1153 2
435 1412 21
436 105 28
436 559 11
436 1125 29
437 607 30
437 975 25
437 1325 1
437 1491 19
438 154 8
438 394 13
438 453 14
438 1008 7
438 1373 17
439 752 22
440 193 13
440 581 11
440 876 30
441 80 8
441 579 17
441 1010 14
441 1218 29
442 254 14
442 634 10
442 735 19
443 510 13
443 539 19
443 892 15
443 905 28
443 938 4
444 361 29
444 996 30
444 1260 25
445 26 26
446 1491 10
447 493 15
447 645 18
447 1027 26
447 1039 15
447 1083 6
447 1195 25
448 299 19
448 753 11
448 971 1
448 1288 5
449 179 2
449 564 6
449 642 16
449 713 23
449 934 5
450 59 2
450 175 6
450 369 26
450 427 8
450 800 8
450 879 14
450 921 20
450 961 26
450 1135 20
450 1146 10
451 57 29
451 997 10
451 1049 9
451 1087 15
451 1128 6
452 199 10
452 442 29
452 482 23
452 971 6
452 1050 6
452 1373 20
453 337 22
453 433 24
454 95 22
454 466 15
454 626 29
454 1249 23
455 66 20
455 554 14
455 613 15
455 616 24
455 624 7
455 668 13
456 465 19
456 940 14
456 961 20
456 1170 24
457 835 4
457 1052 15
458 143 6
458 563 13
458 705 5
458 1081 15
459 179 13
459 626 12
459 633 12
460 1339 22
461 896 10
461 1074 26
461 1118 19
462 350 15
463 741 7
464 301 11
464 374 9
464 1066 28
465 362 17
465 1371 29
466 1316 20
467 226 6
467 1082 4
468 327 27
468 527 21
468 692 10
468 757 9
468 1152 10
468 1361 24
469 195 20
470 16 25
470 131 19
470 270 26
470 586 30
470 823 23
471 377 30
471 401 15
471 463 27
471 777 11
471 790 18
472 540 18
472 553 13
472 728 14
472 1374 29
472 1470 19
473 62 20
473 1356 1
474 597 27
474 675 18
474 808 17
474 868 17
474 1170 29
475 265 22
475 412 20
475 519 17
476 125 12
476 659 30
476 1417 17
477 10 13
477 201 15
477 640 6
477 725 30
477 805 25
477 838 23
477 952 29
477 1058 17
477 1270 23
477 1402 5
478 150 13
478 223 25
478 651 23
479 4 22
479 199 29
479 404 6
479 783 12
479 874 18
479 954 17
479 961 12
480 472 6
480 505 26
480 1368 20
481 954 23
482 48 17
482 1219 3
483 582 4
484 86 3
484 92 7
484 553 25
484 554 12
484 1176 19
485 191 9
485 777 9
485 810 18
486 349 25
486 640 2
487 291 9
488 965 3
489 1042 16
490 345 13
490 1310 7
491 1111 10
491 1372 27
492 44 21
492 524 9
492 1393 2
493 240 2
493 489 18
493 1441 11
494 1034 6
494 1397 23
494 1474 6
495 121 25
495 179 7
495 538 22
495 884 28
496 186 11
496 221 17
496 258 26
496 324 5
496 612 28
496 1187 14
496 1212 6
497 701 6
497 710 24
497 1374 30
498 96 7
498 865 24
498 1251 25
498 1345 22
498 1365 6
498 1457 1
499 37 24
499 423 25
500 168 21
500 352 24
500 1345 26
500 1408 15
501 133 11
501 651 6
501 720 20
501 737 25
501 1133 4
502 724 14
502 1448 2
503 112 25
503 231 3
504 372 4
504 439 11
504 1096 28
504 1228 8
504 1416 30
504 1436 4
505 827 5
505 983 6
505 1251 19
506 577 27
507 179 4
507 433 12
507 931 21
507 997 18
507 1296 9
507 1390 13
508 93 11
508 1062 3
509 520 26
509 645 26
509 826 21
509 1004 10
510 545 6
512 75 18
512 581 29
512 758 22
513 798 21
513 1347 4
514 103 15
514 513 8
514 574 7
514 1411 18
515 233 10
515 444 26
515 549 18
515 724 10
515 1110 21
516 661 22
517 730 7
517 1035 9
518 1231 10
518 1298 10
518 1491 12
519 680 22
519 777 19
520 1173 13
522 76 5
522 368 29
522 1254 7
522 1370 30
523 983 24
524 72 19
524 987 1
525 699 21
525 745 7
525 1120 29
526 473 13
526 594 19
526 1001 2
526 1150 27
526 1224 26
526 1229 30
526 1271 7
526 1386 28
527 367 18
527 606 24
527 1256 7
528 525 8
528 719 7
528 733 5
529 141 9
529 990 17
529 1055 6
529 1445 20
530 676 30
530 1427 25
531 297 24
531 591 26
531 848 23
531 1279 1
532 151 17
532 391 9
532 1398 19
533 149 17
534 266 21
534 496 17
534 914 15
534 1286 25
534 1334 6
534 1439 9
535 190 14
535 490 23
535 880 8
535 910 20
536 400 20
536 853 25
536 1402 5
537 167 18
537 755 25
537 1120 11
538 1066 22
538 1114 3
538 1173 19
538 1265 28
539 270 14
539 287 19
539 1032 22
539 1248 8
540 488 14
540 583 6
540 911 30
541 93 23
541 703 6
541 843 10
542 16 9
542 983 27
542 1336 27
542 1462 16
543 590 21
544 300 24
544 314 24
544 366 26
545 23 8
545 384 23
545 1298 15
546 255 28
546 491 10
546 507 19
546 598 7
546 832 4
546 876 22
546 1028 29
546 1290 6
547 99 10
547 432 18
547 1401 19
548 184 20
548 207 1
548 1079 18
549 60 26
549 115 6
549 344 17
550 345 18
550 893 4
551 187 27
551 715 26
552 305 30
552 790 15
553 394 3
553 452 12
553 1250 8
554 893 26
555 249 8
555 672 15
555 1308 11
556 342 14
556 637 4
556 874 20
557 330 25
557 1070 11
557 1134 15
557 1310 16
558 81 1
558 102 20
558 1127 25
558 1212 18
558 1310 30
558 1371 7
559 151 18
559 182 18
559 429 2
559 831 15
559 1034 26
560 31 19
560 32 18
560 86 22
560 256 6
560 1237 9
561 209 6
561 760 9
561 1439 13
561 1466 5
562 31 26
562 186 20
562 247 12
562 1138 6
562 1218 25
563 357 15
563 1144 17
564 390 19
564 494 25
564 1411 1
565 342 26
565 625 17
565 945 12
566 59 13
566 628 4
566 1324 4
567 11 19
567 808 13
567 811 21
567 1085 20
567 1127 28
568 644 8
568 659 8
568 847 7
568 935 22
568 1174 5
569 312 16
569 893 19
569 955 13
570 29 28
570 847 24
570 1002 1
570 1164 9
571 248 5
571 497 28
571 540 25
571 1498 11
572 14 15
572 54 6
572 701 28
572 1266 7
573 1334 1
573 1437 14
574 356 19
574 883 13
575 145 18
575 314 22
575 1101 1
575 1329 22
576 491 4
576 711 20
576 1140 11
576 1307 11
576 1400 19
576 1419 18
576 1448 24
576 1469 16
577 663 25
577 1145 13
577 1290 20
578 555 14
578 897 6
578 985 20
578 1173 14
578 1338 2
579 290 18
579 347 8
579 1474 12
580 701 24
580 786 13
580 800 9
581 1065 30
581 1084 6
581 1473 23
582 18 10
582 895 10
582 1138 2
584 1279 1
585 145 11
585 216 15
585 400 26
585 470 22
586 1066 26
586 1364 29
587 409 3
588 126 13
588 559 22
588 985 18
589 77 29
589 217 4
589 488 7
590 517 12
590 939 9
591 591 27
591 1052 25
592 158 2
592 456 6
592 464 24
592 652 14
592 791 21
592 855 29
592 1092 14
593 464 20
593 548 26
593 925 28
593 987 22
594 426 5
594 1045 21
595 139 22
595 397 15
595 845 6
595 1375 10
596 931 29
598 410 1
598 766 8
598 1487 1
599 334 5
599 758 29
599 926 10
600 163 3
600 937 3
600 1342 16
601 124 6
601 348 3
601 1029 4
601 1395 22
602 136 27
602 257 1
602 344 7
602 423 10
603 374 21
603 733 5
603 1188 15
603 1243 3
604 866 30
604 878 13
605 552 24
605 697 5
605 776 25
606 21 7
606 133 11
606 442 30
606 553 16
606 1119 1
606 1219 22
607 425 15
607 730 1
607 1407 26
608 129 14
609 738 2
609 1074 20
609 1255 8
609 1331 18
609 1402 17
610 825 10
610 1323 13
611 1134 8
612 307 6
612 328 14
612 813 7
612 882 7
612 1068 4
612 1285 11
612 1418 14
613 352 28
613 454 3
613 663 18
613 738 13
613 969 29
614 1091 12
614 1313 20
615 34 1
615 78 4
615 836 27
615 1311 2
616 636 25
617 834 12
617 1090 24
617 1461 13
618 316 25
618 1086 26
619 207 24
619 1261 2
620 543 5
620 628 11
620 755 3
620 773 17
620 986 10
620 1233 1
621 42 30
621 306 16
621 1287 29
622 301 26
622 701 19
622 767 12
622 1086 23
622 1173 13
622 1230 29
623 551 28
623 873 11
623 1391 3
624 20 17
624 121 3
624 491 6
624 1088 5
624 1186 4
625 729 30
625 889 16
625 1203 20
625 1365 4
626 461 2
626 524 7
626 659 28
626 1261 25
627 457 11
628 216 30
628 449 20
628 607 27
628 691 9
629 313 20
629 370 19
629 892 17
629 1240 18
629 1298 14
630 235 27
630 404 22
630 535 28
630 554 9
630 846 12
630 1167 25
630 1329 11
631 368 14
631 370 3
631 864 13
632 238 19
632 376 8
633 10 9
634 401 11
634 878 15
634 1317 20
635 182 14
635 376 17
635 1015 26
636 687 11
638 1226 3
639 719 6
639 1139 10
639 1343 22
639 1413 2
640 191 11
640 386 3
640 534 20
640 763 27
640 832 13
640 1180 25
640 1396 23
641 76 26
641 455 23
641 817 23
641 984 7
642 119 9
642 258 3
643 1269 21
644 638 12
645 212 7
645 465 9
646 870 19
646 1112 7
647 280 19
647 1373 25
648 258 26
648 319 3
648 768 3
648 1108 21
649 154 5
649 913 6
649 1467 26
649 1480 15
650 628 19
650 1291 20
651 85 25
651 206 14
651 369 1
651 544 13
651 687 26
651 1159 26
652 167 5
652 341 21
652 368 10
652 451 19
652 874 27
652 1038 18
654 165 21
654 293 9
654 318 21
654 1107 19
655 566 10
655 844 1
655 935 26
655 1330 28
655 1423 26
656 687 21
657 217 22
657 412 28
657 754 12
657 787 27
657 1040 25
657 1493 29
658 600 3
658 710 14
658 918 18
658 919 27
658 1131 27
659 281 19
659 432 9
659 1012 14
659 1275 6
660 7 5
660 1441 4
663 222 15
663 399 23
663 437 22
663 1021 24
663 1084 5
663 1138 23
663 1182 15
663 1325 15
664 350 2
664 518 7
664 1066 10
664 1447 29
665 740 2
666 71 23
666 849 13
667 139 22
667 499 4
667 751 1
668 296 16
668 674 2
668 1345 3
668 1437 29
669 521 12
669 1091 21
670 1026 17
671 797 30
671 951 29
671 1277 30
672 238 27
672 599 25
672 777 25
672 787 11
672 1079 9
673 252 9
673 537 26
673 1015 5
673 1184 1
674 77 2
674 430 19
674 776 2
675 91 9
675 229 21
675 750 22
675 938 10
675 1197 13
676 99 4
676 467 1
676 616 8
676 953 26
677 93 9
677 534 9
677 984 28
678 708 7
679 231 20
679 487 18
679 519 24
679 563 11
679 1079 8
680 175 15
680 202 7
680 501 24
680 561 10
680 735 9
680 1033 24
680 1068 18
680 1301 5
681 753 28
681 1426 18
682 1100 28
682 1472 9
683 422 11
683 434 6
683 698 29
683 1283 2
685 606 8
685 642 3
685 1034 6
685 1286 30
685 1295 10
685 1393 23
686 68 8
686 985 10
686 1143 21
686 1379 15
687 300 30
687 373 30
687 431 30
687 624 2
688 454 30
688 1017 6
690 528 1
690 547 23
690 1212 15
691 898 9
691 1190 17
691 1267 24
691 1497 5
692 96 6
692 166 3
692 207 3
692 451 14
693 9 13
694 662 8
694 1244 4
694 1317 15
695 520 7
695 889 6
696 129 12
696 322 7
696 804 7
696 852 4
696 896 14
696 1020 17
696 1248 24
697 34 28
697 1156 8
697 1219 16
698 30 19
698 218 9
698 613 15
698 790 25
698 1381 9
698 1390 7
699 58 1
699 159 10
699 500 15
699 504 25
699 715 6
699 741 21
699 1047 27
699 1233 8
700 631 26
701 116 10
701 1182 8
702 543 30
702 921 16
703 238 14
703 1417 27
703 1434 27
704 134 20
704 238 4
704 1491 30
705 414 4
705 734 12
705 793 16
705 1438 23
706 450 19
706 475 1
707 1473 4
708 209 27
708 984 7
708 1203 28
708 1373 28
709 733 5
709 842 20
710 331 29
710 896 20
710 944 14
710 1047 4
711 1034 2
711 1101 3
711 1387 12
712 1448 27
713 185 4
713 319 11
713 548 18
713 718 19
713 782 24
713 1038 15
713 1362 7
713 1453 6
714 508 10
714 797 28
714 1147 9
714 1396 21
714 1445 13
715 298 23
715 540 1
715 786 5
715 910 26
715 951 19
716 313 3
716 848 15
717 502 8
717 1308 8
718 45 5
718 106 6
718 1154 19
719 56 10
719 616 10
719 1076 20
719 1103 4
720 172 13
720 233 16
720 951 29
721 465 15
722 42 26
723 4 9
724 289 8
725 384 10
